statId,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm
PI730038,,,,,
PI730076,1560039600,300.2,36.0,1.0,원활
PI730096,,,,,
PI730462,,,,,
PI735118,1510000200,321.6,37.0,1.0,원활
PI735130,,,,,
PI735176,1550030305,62.6,24.0,2.0,지체
PI735180,1530021703,290.6,30.0,1.0,원활
PI735196,1550047005,104.1,34.0,1.0,원활
PI735210,1550057802,189.0,17.0,2.0,지체
PI735228,,,,,
PI740066,1550041501,34.5,35.0,1.0,원활
PI740068,1550041501,25.6,35.0,1.0,원활
PI740086,,,,,
PI740088,,,,,
PI740096,1510022200,119.0,19.0,2.0,지체
PI740098,1510022200,114.7,19.0,2.0,지체
PI740111,,,,,
PI740113,,,,,
PI740125,,,,,
PI740134,1540064902,351.5,42.0,1.0,원활
PI740140,1540102402,396.1,29.0,1.0,원활
PI740146,,,,,
PI740149,1540116800,41.5,18.0,2.0,지체
PI740172,1510008300,255.5,34.0,1.0,원활
PI740174,1510008300,280.7,34.0,1.0,원활
PI740187,1560099000,397.8,24.0,2.0,지체
PI740205,1540244900,105.2,26.0,1.0,원활
PI740208,,,,,
PI740215,,,,,
PI740222,1550057600,183.7,29.0,1.0,원활
PI740224,1550057802,245.9,17.0,2.0,지체
PI740226,1550057802,169.7,17.0,2.0,지체
PI740227,1510026501,281.2,20.0,2.0,지체
PI740229,1510026501,267.1,20.0,2.0,지체
PI740231,1510026501,289.0,20.0,2.0,지체
PI740239,1540050801,135.6,21.0,2.0,지체
PI740241,1540050801,177.5,21.0,2.0,지체
PI740242,1540050801,214.0,21.0,2.0,지체
PI740243,1540050801,247.5,21.0,2.0,지체
PI740249,1530012000,322.9,25.0,2.0,지체
PI740250,1530012000,341.7,25.0,2.0,지체
PI740252,1530012000,340.4,25.0,2.0,지체
PI740254,1540073706,221.9,26.0,1.0,원활
PI740255,1540073706,229.5,26.0,1.0,원활
PI740256,1540073706,202.6,26.0,1.0,원활
PI740260,,,,,
PI740261,,,,,
PI740262,,,,,
PI740263,,,,,
PI740264,,,,,
PI740280,1550013200,74.3,29.0,1.0,원활
PI740282,1550013200,111.0,29.0,1.0,원활
PI740284,1550013200,38.0,29.0,1.0,원활
PI740287,1540025600,232.3,46.0,2.0,지체
PI740288,1540025600,269.6,46.0,2.0,지체
PI740289,1540025600,219.8,46.0,2.0,지체
PI740291,1540021302,298.0,27.0,1.0,원활
PI740298,1550014000,220.2,29.0,1.0,원활
PI740299,1550014000,274.4,29.0,1.0,원활
PI740300,1510050400,129.4,19.0,2.0,지체
PI740301,1540099200,237.8,29.0,1.0,원활
PI740302,1540099200,45.1,29.0,1.0,원활
PI740311,1540030006,146.1,32.0,1.0,원활
PI740349,1570421800,233.8,40.0,1.0,원활
PI740352,1570022600,213.9,56.0,1.0,원활
PI740372,,,,,
PI740374,,,,,
PI740396,1550047005,214.6,34.0,1.0,원활
PI740398,1550007406,122.9,27.0,1.0,원활
PI740400,1510053406,90.6,52.0,1.0,원활
PI740409,1560012402,223.5,34.0,1.0,원활
PI740412,1530006400,76.9,33.0,2.0,지체
PI740415,1530006400,66.5,33.0,2.0,지체
PI740417,1530008800,74.5,33.0,2.0,지체
PI740419,1530008700,92.3,67.0,1.0,원활
PI740435,1560103700,253.3,26.0,1.0,원활
PI740437,1560103700,237.2,26.0,1.0,원활
PI740454,1550029004,107.2,28.0,1.0,원활
PI740455,1550029004,96.3,28.0,1.0,원활
PI740456,1550029004,176.0,28.0,1.0,원활
PI740457,1550029004,243.1,28.0,1.0,원활
PI740524,1550042201,202.5,32.0,1.0,원활
PI740529,,,,,
PI740534,1560000100,326.9,18.0,2.0,지체
PI740557,1560075702,44.6,27.0,1.0,원활
PI740559,1560075702,152.5,27.0,1.0,원활
PI740562,,,,,
PI740564,,,,,
PI740572,1530013601,72.3,52.0,1.0,원활
PI740574,1530013602,39.2,52.0,1.0,원활
PI740595,1540116800,79.0,18.0,2.0,지체
PI740598,1540116800,74.2,18.0,2.0,지체
PI740600,,,,,
PI740602,,,,,
PI740615,1560103600,302.6,28.0,1.0,원활
PI740618,1560013200,331.0,32.0,1.0,원활
PI740620,1560000100,337.7,18.0,2.0,지체
PI740622,1560000100,344.0,18.0,2.0,지체
PI740625,1510038302,125.8,28.0,1.0,원활
PI740628,,,,,
PI740652,,,,,
PI740662,1550029004,92.1,28.0,1.0,원활
PI740664,1560000402,319.1,22.0,2.0,지체
PI740666,1560000402,310.5,22.0,2.0,지체
PI740668,1560015600,249.2,53.0,1.0,원활
PI740671,1540071200,150.7,57.0,1.0,원활
PI740673,1540071200,145.5,57.0,1.0,원활
PI740674,1540071200,153.7,57.0,1.0,원활
PI740688,,,,,
PI740689,,,,,
PI740690,,,,,
PI740698,1560020500,166.8,33.0,1.0,원활
PI740699,1560020500,240.1,33.0,1.0,원활
PI740701,1560020500,200.4,33.0,1.0,원활
PI740716,1560000100,186.4,18.0,2.0,지체
PI740718,1560000100,185.5,18.0,2.0,지체
PI740721,1550040900,75.6,42.0,1.0,원활
PI740722,1550040900,76.7,42.0,1.0,원활
PI740743,1540028000,203.8,22.0,2.0,지체
PI740776,1540028000,125.7,22.0,2.0,지체
PI747158,1560014100,243.2,42.0,1.0,원활
PI747199,1520001100,81.4,22.0,2.0,지체
PI750001,1550041503,47.3,35.0,1.0,원활
PI750054,1550025001,116.0,44.0,1.0,원활
PI750070,1540116600,58.1,18.0,2.0,지체
PI750081,1560000100,320.7,18.0,2.0,지체
PI750393,,,,,
PI750417,1550030303,38.5,24.0,2.0,지체
PI750644,,,,,
PI751183,,,,,
PI751598,,,,,
PI751775,1510027000,269.6,39.0,1.0,원활
PI752370,,,,,
PI752996,1500036702,232.4,70.0,1.0,원활
PI753609,1560015600,221.8,53.0,1.0,원활
PI753881,1510002023,187.9,22.0,2.0,지체
PI760200,1500007204,52.4,25.0,2.0,지체
PI760266,,,,,
PI760600,1540008200,162.2,58.0,1.0,원활
PI760660,,,,,
PI760829,,,,,
PI761043,,,,,
PI761310,,,,,
PI761312,1550009003,132.7,42.0,1.0,원활
PI761316,1550006601,100.1,40.0,1.0,원활
PI761336,1550006800,70.4,40.0,1.0,원활
PI762181,1560008002,53.9,31.0,1.0,원활
PI762200,1560004800,138.4,44.0,1.0,원활
PI762699,,,,,
PI762875,1540025801,168.6,25.0,2.0,지체
PI762921,1550029004,118.8,28.0,1.0,원활
PI763137,1560000100,236.7,18.0,2.0,지체
PI763257,1550011601,33.7,60.0,1.0,원활
PI763496,1540050902,317.7,26.0,1.0,원활
PI763522,,,,,
PI763542,1560301200,202.2,31.0,1.0,원활
PI763755,,,,,
PI763860,,,,,
PI763881,,,,,
PI763899,1550041606,106.7,24.0,2.0,지체
PI764152,,,,,
PI764279,,,,,
PI764308,1540013002,110.3,32.0,1.0,원활
PI764310,1550042201,202.1,32.0,1.0,원활
PI764330,,,,,
PI764338,1560002000,34.3,15.0,3.0,정체
PI764340,,,,,
PI764379,,,,,
PI764417,1510053306,208.8,49.0,1.0,원활
PI764547,1510022200,87.7,19.0,2.0,지체
PI764654,1540064700,81.3,23.0,2.0,지체
PI764782,,,,,
PI764798,1550011601,45.0,60.0,1.0,원활
PI764807,1510038202,282.8,35.0,1.0,원활
PI764946,1540091308,127.2,16.0,2.0,지체
PI764948,1540095201,261.4,60.0,1.0,원활
PI766462,1540008200,206.9,58.0,1.0,원활
PI766958,,,,,
PI767503,1550008300,133.5,48.0,1.0,원활
PI768154,1550025001,130.5,44.0,1.0,원활
PI768523,,,,,
PI770691,1550008600,156.4,48.0,1.0,원활
PI770811,1500022800,24.3,32.0,1.0,원활
PI772392,1510595900,288.3,40.0,1.0,원활
PI772509,1550030307,191.8,24.0,2.0,지체
PI772523,1500044500,51.7,60.0,1.0,원활
PI772624,1560106703,268.0,72.0,1.0,원활
PI772912,1520024500,215.7,23.0,2.0,지체
PI773278,1530021703,320.2,30.0,1.0,원활
PI773847,1540025801,109.7,25.0,2.0,지체
PI773857,1540014002,291.7,27.0,1.0,원활
PI773887,1510024202,168.0,16.0,2.0,지체
PI775353,1510006903,386.2,33.0,1.0,원활
PI780002,1500007101,47.9,19.0,2.0,지체
PI780007,1560012202,128.1,42.0,1.0,원활
PI780009,1520005200,164.5,27.0,1.0,원활
PI780015,1550013100,209.2,29.0,1.0,원활
PI780065,1540023000,161.9,19.0,2.0,지체
PI780101,,,,,
PI780153,,,,,
PI780247,1520013101,76.7,25.0,2.0,지체
PI780265,1520016100,201.6,31.0,1.0,원활
PI783362,,,,,
PI793474,,,,,
PI793513,1560018200,345.3,24.0,2.0,지체
PI794018,,,,,
PI794067,,,,,
PI794211,,,,,
PI794323,,,,,
PI794330,,,,,
PI794362,1560005001,56.6,29.0,1.0,원활
PI794372,1540116800,40.1,18.0,2.0,지체
PI795053,,,,,
PI795479,1560099000,152.8,24.0,2.0,지체
PI795618,1560076700,386.1,25.0,2.0,지체
PI795672,1510022801,342.2,16.0,2.0,지체
PI795839,1560075702,36.7,27.0,1.0,원활
PI796223,,,,,
PI796484,1550030204,374.1,35.0,1.0,원활
PI796974,1550008500,194.9,65.0,1.0,원활
PI800355,,,,,
PI801482,,,,,
PI802108,,,,,
PI802535,,,,,
PI802709,1560091700,119.9,24.0,2.0,지체
PI802798,,,,,
PI803060,1510008300,247.7,34.0,1.0,원활
PI803203,,,,,
PI805002,,,,,
PI807335,1550040900,35.4,42.0,1.0,원활
PI807412,1500037501,151.5,38.0,1.0,원활
PI808200,,,,,
PI808468,1550041201,173.6,51.0,1.0,원활
PI808484,,,,,
PI808544,1500007101,40.6,19.0,2.0,지체
PI808729,,,,,
PI809532,1560004501,202.9,38.0,1.0,원활
PIA00336,1570422000,351.8,28.0,1.0,원활
PIH00094,,,,,
PIH00153,1560018200,297.4,24.0,2.0,지체
PIH00166,1560075702,206.2,27.0,1.0,원활
PIH00307,1540110002,291.3,27.0,1.0,원활
PIH00354,1540007800,110.4,30.0,1.0,원활
PIH00377,1560034300,254.3,60.0,1.0,원활
PIH00408,1540025801,48.6,25.0,2.0,지체
PIH00443,,,,,
PIH00444,,,,,
PIH00448,1540089300,286.8,25.0,2.0,지체
PIH00496,,,,,
PIH00515,1500002901,86.6,47.0,1.0,원활
PIH00516,1530011601,271.4,23.0,2.0,지체
PIH00517,1530017002,55.8,23.0,2.0,지체
PIH00518,1530017300,248.7,24.0,2.0,지체
PIH00519,1540025102,58.8,29.0,1.0,원활
PIH00520,1550018600,312.1,36.0,1.0,원활
PIH00522,,,,,
PIH00556,1560097900,48.5,15.0,3.0,정체
PIH00573,1540025801,223.4,25.0,2.0,지체
PIH00639,1560012301,196.0,34.0,1.0,원활
PIH00640,,,,,
PIH00672,,,,,
PIH00737,,,,,
PIH00752,1540028000,146.0,22.0,2.0,지체
PIH00783,,,,,
PIH00787,,,,,
PIH00945,1500023302,55.1,40.0,1.0,원활
PIH00946,1540027900,180.1,21.0,2.0,지체
PIH00983,,,,,
PIH01030,1520001601,211.1,23.0,2.0,지체
PIH01159,,,,,
PIH01160,1530027104,89.5,21.0,2.0,지체
PIH01164,1560043801,63.1,36.0,1.0,원활
PIH01168,1560001900,211.8,37.0,1.0,원활
PIH01181,1510015100,267.0,24.0,2.0,지체
PIH01276,1540054700,171.5,37.0,1.0,원활
PIH01358,1560022900,270.1,27.0,1.0,원활
PIH01486,,,,,
PIH01543,1550030204,95.5,35.0,1.0,원활
PIH01544,1520027800,359.4,41.0,1.0,원활
PIH01545,1510053306,95.0,49.0,1.0,원활
PIH01572,,,,,
PIH01594,1510004300,345.5,16.0,2.0,지체
PIH01595,,,,,
PIH01599,1540041800,71.2,14.0,3.0,정체
PIH01600,1520011900,383.3,23.0,2.0,지체
PIH01629,1560000402,368.3,22.0,2.0,지체
PIH01649,,,,,
PIH01705,1550028100,197.5,36.0,1.0,원활
PIH01712,1500035000,153.6,38.0,1.0,원활
PIH01717,1570022300,308.3,56.0,1.0,원활
PIH01747,1540116800,244.3,18.0,2.0,지체
PIH01759,1510049700,258.1,52.0,1.0,원활
PIH01767,,,,,
PIH01792,1510028001,398.5,24.0,2.0,지체
PIH01804,1540026000,100.4,22.0,2.0,지체
PIH01824,1560077205,160.2,24.0,2.0,지체
PIH01854,1560031600,291.7,36.0,1.0,원활
PIH01875,,,,,
PIH01883,,,,,
PIH01900,1550040900,80.8,42.0,1.0,원활
PIH01936,1500009300,83.2,22.0,2.0,지체
PIH01985,1520017500,343.1,28.0,1.0,원활
PIH02017,,,,,
PIH02046,,,,,
PIS00522,,,,,
PIS00523,,,,,
PIS00524,,,,,
PIS00525,,,,,
PIS00526,,,,,
PIS00527,,,,,
PIS00528,1510015302,194.4,35.0,1.0,원활
PIS00529,1570015000,319.0,34.0,1.0,원활
PIS00530,1540070600,137.7,57.0,1.0,원활
PIS00532,1550008702,179.6,48.0,1.0,원활
PIS00533,1550045700,59.6,21.0,2.0,지체
PIS00537,,,,,
PIS00538,1550041800,57.3,32.0,1.0,원활
PIS00539,1540071800,134.9,57.0,1.0,원활
PIS00540,1510030101,124.2,27.0,1.0,원활
PIS00543,,,,,
PIS00544,1550057600,181.8,29.0,1.0,원활
PIS00545,,,,,
PIS00546,,,,,
PIS00548,1520000602,37.9,28.0,1.0,원활
PIS00549,1560020500,234.0,33.0,1.0,원활
PIS00550,1510031900,175.1,19.0,2.0,지체
PIS00551,1510050500,140.6,26.0,1.0,원활
PIS00552,1560099900,262.9,44.0,1.0,원활
PIS00553,1540026000,83.3,22.0,2.0,지체
PIS00554,1560103800,316.7,26.0,1.0,원활
PIS00555,1550401900,59.1,20.0,2.0,지체
PIS00556,1540000101,107.0,32.0,1.0,원활
PIS00557,,,,,
PIS00558,1550035603,178.3,28.0,1.0,원활
PIS00559,1530004000,150.3,28.0,1.0,원활
PIS00560,1520000602,119.4,28.0,1.0,원활
PIS00561,,,,,
PIS00563,1510026402,161.9,24.0,2.0,지체
PIS00564,1540042900,190.3,23.0,3.0,정체
PIS00565,1510051500,138.0,22.0,2.0,지체
PIS00566,,,,,
PIS00567,1510003100,199.4,53.0,1.0,원활
PIS00568,1500044600,90.4,53.0,1.0,원활
PIS00569,,,,,
PIS00570,,,,,
PIS00571,,,,,
PIS00572,1540071100,136.1,24.0,2.0,지체
PIS00573,1540110500,64.7,37.0,1.0,원활
PIS00574,1550012506,73.6,17.0,2.0,지체
PIS00575,1540030004,233.3,32.0,1.0,원활
PIS00576,1560023000,281.8,16.0,2.0,지체
PIS00577,1510050201,297.5,19.0,2.0,지체
PIS00578,,,,,
PIS00579,,,,,
PIS00580,1540021302,67.2,27.0,1.0,원활
PIS00581,1540078802,120.2,41.0,1.0,원활
PIS00586,1540075900,366.8,42.0,1.0,원활
PIS00587,,,,,
PIS00588,1560048400,364.0,24.0,2.0,지체
PIS00589,,,,,
PIS00590,1510036600,150.9,27.0,1.0,원활
PIS00594,,,,,
PIS00597,1530020002,156.4,52.0,1.0,원활
PIS00598,,,,,
PIS00599,,,,,
PIS00791,1540050902,172.3,26.0,1.0,원활
PK000367,,,,,
PK000382,1560090700,171.5,19.0,2.0,지체
PK000386,1560099900,207.5,44.0,1.0,원활
PL000027,,,,,
PL000118,1550028100,197.5,36.0,1.0,원활
PL000301,,,,,
PL000446,1540102402,60.3,29.0,1.0,원활
PL000629,1540042500,68.9,60.0,1.0,원활
PL000752,1550013100,167.5,29.0,1.0,원활
PL005034,1550047005,42.1,34.0,1.0,원활
PL005127,1560012202,260.5,42.0,1.0,원활
PL005150,1530027004,63.7,20.0,2.0,지체
PL005167,1550047005,92.8,34.0,1.0,원활
PL005291,,,,,
PL005467,1510005700,143.0,26.0,1.0,원활
PL005484,,,,,
PL005489,,,,,
PL006988,1510028002,116.5,24.0,2.0,지체
PL007300,1540039301,188.4,17.0,2.0,지체
PL007313,1540038401,116.0,14.0,3.0,정체
PL007315,1540006300,199.4,35.0,1.0,원활
PL007320,1540036700,114.5,21.0,2.0,지체
PL007331,1540019104,153.5,60.0,1.0,원활
PL007381,1540067800,81.7,57.0,1.0,원활
PL007429,1540078801,337.0,41.0,1.0,원활
PL007518,1550047005,42.4,34.0,1.0,원활
PL007595,1550046700,111.8,60.0,1.0,원활
PL007673,,,,,
PL007698,,,,,
PL007702,,,,,
PL007726,,,,,
PL007785,1560034800,134.0,26.0,1.0,원활
PL007817,1560077306,36.4,25.0,2.0,지체
PL007827,1560003701,231.0,38.0,1.0,원활
PL007853,1560075100,273.2,27.0,1.0,원활
PL007870,1560054600,333.0,24.0,2.0,지체
PL008043,,,,,
PL008076,,,,,
PL008112,,,,,
PL008129,,,,,
PL030042,,,,,
PL030340,1570431600,382.0,72.0,1.0,원활
PL030631,1540064902,330.2,42.0,1.0,원활
PL030724,,,,,
PL031050,1560077305,375.0,25.0,2.0,지체
PL031139,,,,,
PL031141,1550001202,308.7,26.0,2.0,지체
PL031179,1560103800,40.1,26.0,1.0,원활
PL031200,,,,,
PL031246,,,,,
PL031251,1540053600,359.5,64.0,1.0,원활
PL031334,1500017300,176.0,22.0,2.0,지체
PL031349,1540087000,99.1,29.0,1.0,원활
PL031384,,,,,
PL031386,1560013000,336.9,14.0,3.0,정체
PL031432,1550041606,52.7,24.0,2.0,지체
PL031433,1560023000,394.2,16.0,2.0,지체
PL031434,1560000100,324.0,18.0,2.0,지체
PL031435,1500003805,205.8,32.0,1.0,원활
PL031504,1500004700,80.9,19.0,2.0,지체
PL031509,,,,,
PL031519,,,,,
PL031534,1540005801,90.8,35.0,1.0,원활
PL031542,,,,,
PL031570,1560004602,70.1,28.0,1.0,원활
PL031583,1530029200,272.5,29.0,1.0,원활
PL031587,,,,,
PL031601,1550041101,301.0,41.0,1.0,원활
PL031602,,,,,
PL031612,1530012800,71.8,34.0,1.0,원활
PL031622,1510054300,289.0,31.0,1.0,원활
PL031623,1560020500,315.7,33.0,1.0,원활
PL031624,1560000100,194.8,18.0,2.0,지체
PL031630,,,,,
PL031631,1550008903,254.0,27.0,1.0,원활
PL031644,,,,,
PL031649,1550008903,107.2,27.0,1.0,원활
PL031678,,,,,
PL031681,1560076800,162.4,24.0,2.0,지체
PL031708,1550057900,194.9,28.0,1.0,원활
PL031709,,,,,
PL031717,1560018200,153.1,24.0,2.0,지체
PL031721,,,,,
PL031745,,,,,
PL031757,,,,,
PL031781,1530021300,252.5,21.0,2.0,지체
PL031807,1560018200,52.0,24.0,2.0,지체
PL031816,,,,,
PL031832,1530015600,118.8,52.0,1.0,원활
PL031835,1520000201,43.3,29.0,1.0,원활
PL031837,1540064902,289.3,42.0,1.0,원활
PL031838,1560103600,228.9,28.0,1.0,원활
PL031881,1510596300,187.8,40.0,1.0,원활
PL031888,1550009003,41.4,42.0,1.0,원활
PL031889,1540102700,120.3,27.0,1.0,원활
PL031890,1510000500,120.0,29.0,1.0,원활
PL031891,,,,,
PL031892,,,,,
PL031923,,,,,
PL031951,1560077306,191.2,25.0,2.0,지체
PL031969,,,,,
PL031970,1560003702,220.4,38.0,1.0,원활
PL031972,1500037001,218.1,50.0,1.0,원활
PL031977,,,,,
PL031984,,,,,
PL031985,1560086900,99.7,25.0,2.0,지체
PL031986,,,,,
PL031988,1530013601,84.6,52.0,1.0,원활
PL031993,,,,,
PL031994,,,,,
PL031999,,,,,
PL032005,1540032102,152.1,28.0,1.0,원활
PL032016,1540076602,284.2,41.0,1.0,원활
PL032021,1540019103,155.1,60.0,1.0,원활
PL032024,,,,,
PL032044,,,,,
PL032050,,,,,
PL032054,1550050900,83.6,36.0,1.0,원활
PL032057,,,,,
PL032067,1560000100,135.8,18.0,2.0,지체
PL032077,,,,,
PL032090,,,,,
PL032094,,,,,
PL032104,,,,,
PL032109,1520005200,202.4,27.0,1.0,원활
PL032114,,,,,
PL032140,1500026500,326.2,22.0,2.0,지체
PL032146,1560077105,25.4,25.0,2.0,지체
PL032159,1550049501,145.5,60.0,1.0,원활
PL032182,,,,,
PL032223,1540034000,90.9,23.0,3.0,정체
PL032229,,,,,
PL032235,1530008800,135.3,33.0,2.0,지체
PL032238,1510038500,313.9,28.0,1.0,원활
PL032253,1560048400,155.7,24.0,2.0,지체
PL032258,1510053306,171.5,49.0,1.0,원활
PL032289,1540110002,321.2,27.0,1.0,원활
PL032294,1550035604,88.0,28.0,1.0,원활
PL032299,,,,,
PL032300,,,,,
PL032323,1560012700,193.6,32.0,1.0,원활
PL032333,1560075702,287.1,27.0,1.0,원활
PL032337,1510057600,190.5,22.0,2.0,지체
PL032348,1560076800,369.0,24.0,2.0,지체
PL032357,1530011900,31.0,34.0,1.0,원활
PL032360,1510034601,77.8,35.0,1.0,원활
PL032392,1560018200,347.8,24.0,2.0,지체
PL032543,,,,,
PL032566,1550041700,266.6,42.0,1.0,원활
PL032579,1570432200,125.2,26.0,1.0,원활
PL032775,,,,,
PL032786,1530011402,66.0,29.0,1.0,원활
PL032822,1540031200,157.9,18.0,2.0,지체
PL032933,,,,,
PL032940,1560102600,304.9,47.0,1.0,원활
PL032967,1510596300,180.5,40.0,1.0,원활
PL032968,1510049800,262.2,52.0,1.0,원활
PL032994,1540087400,331.2,29.0,1.0,원활
PL033031,1540038401,149.3,14.0,3.0,정체
PL033036,1540030001,216.0,32.0,1.0,원활
PL033044,,,,,
PL033046,1560064701,129.5,26.0,1.0,원활
PL033063,,,,,
PL033064,1560103700,196.7,26.0,1.0,원활
PL033150,1530008800,181.6,33.0,2.0,지체
PL033193,1550047105,120.1,30.0,1.0,원활
PL033196,1510026501,54.1,20.0,2.0,지체
PL033288,1540023000,191.8,19.0,2.0,지체
PL033295,1560094500,216.7,24.0,2.0,지체
PL033358,1560090700,230.6,19.0,2.0,지체
PL033403,1560077105,177.5,25.0,2.0,지체
PL033437,1560007301,50.5,23.0,2.0,지체
PL033482,1550057802,186.4,17.0,2.0,지체
PL033548,1530005200,174.6,28.0,1.0,원활
PL033570,1560076800,164.4,24.0,2.0,지체
PL033571,1550008600,124.4,48.0,1.0,원활
PL033627,,,,,
PL033630,1550047005,42.4,34.0,1.0,원활
PL033755,,,,,
PL100067,1540048901,96.7,21.0,2.0,지체
PW000092,,,,,
PW000093,,,,,
PW000094,1560075100,289.3,27.0,1.0,원활
PW000095,1560075100,289.3,27.0,1.0,원활
PW000096,1560075100,289.3,27.0,1.0,원활
PW000097,1560075100,289.4,27.0,1.0,원활
PW000101,1510024301,54.8,14.0,3.0,정체
PW000102,1510015302,339.7,35.0,1.0,원활
PW000112,1540064904,162.3,42.0,1.0,원활
PW000113,1540064904,162.4,42.0,1.0,원활
PW000121,,,,,
PW000224,1560004503,49.0,38.0,1.0,원활
PW000243,1550041501,148.5,35.0,1.0,원활
PW000244,1550041501,186.1,35.0,1.0,원활
PW000259,,,,,
PW000260,,,,,
PW000261,,,,,
PW000262,,,,,
PW000277,1500003805,62.3,32.0,1.0,원활
PW000288,,,,,
PW000289,,,,,
PW000290,,,,,
PW000292,1510029600,271.2,29.0,1.0,원활
PW000293,1510015100,330.5,24.0,2.0,지체
PW000295,1520001403,89.1,28.0,1.0,원활
PW000296,1530017200,22.6,30.0,1.0,원활
PW000305,1540032201,25.8,27.0,1.0,원활
PW000306,1510008300,95.5,34.0,1.0,원활
PW000307,1520041900,149.7,72.0,1.0,원활
PW000335,1540078300,117.9,42.0,1.0,원활
PW000336,1540078300,178.2,42.0,1.0,원활
PW000338,1540095201,159.9,60.0,1.0,원활
PW000339,1540244800,143.2,33.0,1.0,원활
PW000340,1540011800,199.2,32.0,1.0,원활
PW000341,1540095202,113.1,60.0,1.0,원활
PW000459,1540025802,226.1,25.0,2.0,지체
PW000460,1540025802,226.1,25.0,2.0,지체
PW000461,1540025802,226.1,25.0,2.0,지체
PW000462,1540025802,81.2,25.0,2.0,지체
PW000463,1540025802,81.2,25.0,2.0,지체
PW000555,,,,,
PW000556,,,,,
PW000557,1540034800,57.7,18.0,2.0,지체
PW000576,1540054902,198.7,52.0,1.0,원활
PW000584,,,,,
PW000621,1510038302,254.5,28.0,1.0,원활
PW000623,1500026500,360.8,22.0,2.0,지체
PW000787,1520016802,89.6,40.0,1.0,원활
PW000788,,,,,
PW000789,,,,,
PW000790,1510038604,77.8,22.0,2.0,지체
PW000805,,,,,
PW000806,,,,,
PW000807,,,,,
PW000808,,,,,
PW000809,,,,,
PW000810,,,,,
PW000811,,,,,
PW000812,,,,,
PW000813,,,,,
PW000814,,,,,
PW000815,,,,,
PW000864,,,,,
PW000916,,,,,
PW001000,,,,,
PW001010,,,,,
PW001123,1550025002,47.6,44.0,1.0,원활
PW001124,1550025002,47.6,44.0,1.0,원활
PW001179,,,,,
PW001186,1520011000,111.5,28.0,1.0,원활
PW001195,,,,,
PW001196,,,,,
PW001197,,,,,
PW001198,,,,,
PW001229,1550038000,73.3,19.0,2.0,지체
PW001230,1550038000,73.4,19.0,2.0,지체
PW001232,1540005602,129.0,25.0,2.0,지체
PW001233,1540005602,208.7,25.0,2.0,지체
PW001234,1540005602,115.3,25.0,2.0,지체
PW001235,1540005602,155.9,25.0,2.0,지체
PW001236,1540005602,208.7,25.0,2.0,지체
PW001240,1540007600,109.1,39.0,1.0,원활
PW001241,1540007600,159.3,39.0,1.0,원활
PW001242,1540007600,159.3,39.0,1.0,원활
PW001243,1540007600,212.8,39.0,1.0,원활
PW001244,1540005502,90.5,26.0,1.0,원활
PW001250,1540000101,257.9,32.0,1.0,원활
PW001315,,,,,
PW001341,,,,,
PW010023,1570037200,152.9,26.0,1.0,원활
PW010025,1500003805,142.1,32.0,1.0,원활
PW010035,1540032102,150.4,28.0,1.0,원활
PW010042,1500023302,64.4,40.0,1.0,원활
PW010114,,,,,
PW010122,,,,,
PW010180,,,,,
PW010187,1540009500,341.4,49.0,1.0,원활
PW010211,,,,,
PW010224,1560077206,328.2,24.0,2.0,지체
PW010225,,,,,
PW010236,1550051700,170.5,17.0,2.0,지체
PW010248,,,,,
PW010249,,,,,
PW010299,,,,,
PW010450,1510017703,157.1,24.0,2.0,지체
PW010451,1560093100,77.9,26.0,1.0,원활
PW010464,,,,,
PW010481,1550047108,82.0,30.0,1.0,원활
PW010491,1510061700,224.3,31.0,1.0,원활
PW010494,1560098900,85.6,24.0,2.0,지체
PW010507,,,,,
PW010509,1560022900,123.2,27.0,1.0,원활
PW010511,1550009004,243.1,42.0,1.0,원활
PW010536,,,,,
PW010597,1510033400,104.2,20.0,2.0,지체
PW010616,,,,,
PW010622,1510022801,342.0,16.0,2.0,지체
PW010697,1500000603,38.9,22.0,2.0,지체
PW010777,,,,,
PW010815,1500003808,66.0,32.0,1.0,원활
PW010849,,,,,
PW010851,,,,,
PW011012,,,,,
PW011117,1540102501,204.2,29.0,1.0,원활
PW011186,1560103600,291.4,28.0,1.0,원활
PW011187,,,,,
PW011290,1560098900,266.5,24.0,2.0,지체
PW011340,,,,,
PW011344,1510050300,60.2,26.0,1.0,원활
PW011345,1510050300,60.2,26.0,1.0,원활
PW011346,1510050300,60.2,26.0,1.0,원활
PW011347,1510050300,60.2,26.0,1.0,원활
PW011348,1540102602,163.6,42.0,1.0,원활
PW011353,,,,,
PW011490,,,,,
PW011491,,,,,
PW011492,,,,,
PW011493,,,,,
PW011502,1540027900,112.0,21.0,2.0,지체
PW011503,1540027900,112.0,21.0,2.0,지체
PW011504,1540027900,112.0,21.0,2.0,지체
PW011505,1540027900,112.0,21.0,2.0,지체
PW011617,1570432500,391.1,29.0,1.0,원활
PW011618,1570432500,391.1,29.0,1.0,원활
PW011619,1570432500,391.1,29.0,1.0,원활
PW011653,1540042200,68.9,20.0,2.0,지체
PW011659,,,,,
PW011664,,,,,
PW011669,,,,,
PW011672,1520000204,115.1,29.0,1.0,원활
PW011683,1550030303,103.6,24.0,2.0,지체
PW011684,1550030303,103.6,24.0,2.0,지체
PW011687,,,,,
