충전소ID,기준시각,사용가능_대수,전체_충전기수,관측_가용률,상태신뢰도_등급,관측신선도_등급,좌표_유효,확정가용_여부,위도,경도,미관측_비율,상태경과_분,관측경과_분
ME183070,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.6654537,128.4301409,0.0,3.25,0.0
ME183071,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8599026,128.4911241,0.0,2.216666666666667,0.0
ME183072,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8355921,128.6818292,0.0,3.0833333333333335,0.0
ME183077,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.6927724,128.505986,0.0,2.6,0.0
ME183144,2026-08-09T07:23:21+09:00,3,3,1.0,높음(5분이내),높음(5분이내),True,True,35.69241506,128.42241654,0.0,3.066666666666667,0.0
ME184067,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8706135,128.6016338,0.0,3.0166666666666666,0.0
ME184068,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.844707,128.561796,0.0,4.45,0.0
ME184069,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.907199,128.613253,0.0,3.283333333333333,0.0
ME184070,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.841515,128.706201,0.0,7.066666666666666,0.0
ME18C147,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,36.158508,128.69693,0.0,4.716666666666667,0.0
ME18C170,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.888337,128.583212,0.0,6.366666666666666,0.0
ME18C171,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.890297126,128.5760202,0.0,5.4,0.0
ME18C172,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.892053,128.589389,0.0,6.066666666666666,0.0
ME18C173,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.895815731,128.58413411,0.0,6.933333333333334,0.0
ME18C174,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.872177843,128.54599709,0.0,4.533333333333333,0.0
ME18C175,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.841448784,128.57357283,0.0,3.066666666666667,0.0
ME18C176,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.805873,128.547724,0.0,5.85,0.0
ME18C177,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.671921189,128.37141736,0.0,2.966666666666667,0.0
ME18C178,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.875507,128.686917,0.0,2.466666666666667,0.0
ME18C229,2026-08-09T07:23:21+09:00,2,2,1.0,보통(5~15분),높음(5분이내),True,True,36.264836,128.576084,0.0,6.516666666666667,0.0
ME18C230,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,36.237,128.573,0.0,4.583333333333333,0.0
ME18C251,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,36.07904,128.697565,0.0,2.816666666666667,0.0
ME18C254,2026-08-09T07:23:21+09:00,2,2,1.0,보통(5~15분),높음(5분이내),True,True,35.84432655,128.56020707,0.0,6.45,0.0
ME18C255,2026-08-09T07:23:21+09:00,2,2,1.0,보통(5~15분),높음(5분이내),True,True,35.824056,128.55675,0.0,6.85,0.0
ME18C257,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.764417,128.402159,0.0,4.266666666666667,0.0
ME18C258,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.895994,128.584206,0.0,4.75,0.0
ME18C259,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.880036,128.701384,0.0,3.45,0.0
ME18C260,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.899973,128.604496,0.0,3.0833333333333335,0.0
ME18C261,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.665818708,128.39136796,0.0,2.5833333333333335,0.0
ME18C262,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.691775371,128.50952414,0.0,4.2,0.0
ME18C263,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.698719064,128.45146032,0.0,3.7333333333333334,0.0
ME18C264,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.94571,128.573823,0.0,3.4833333333333334,0.0
ME18C265,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.884605,128.504816,0.0,2.55,0.0
ME18C405,2026-08-09T07:23:21+09:00,4,4,1.0,높음(5분이내),높음(5분이내),True,True,35.891,128.601,0.0,3.316666666666667,0.0
ME19C130,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,36.255139,128.475417,0.0,6.383333333333334,0.0
ME19C143,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.691944,128.446389,0.0,3.0833333333333335,0.0
ME19C227,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.6949127,128.4407276,1.0,,
ME19C289,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,36.2465,128.55675,1.0,,
ME19C403,2026-08-09T07:23:21+09:00,3,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.942111,128.566139,0.25,81.2,80.1
ME19C404,2026-08-09T07:23:21+09:00,4,4,1.0,보통(5~15분),높음(5분이내),True,True,35.834083,128.62975,0.0,7.15,0.0
ME19D114,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,36.1361114,128.580242,0.0,2.65,0.0
ME19D216,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.90203809,128.67347406,0.0,2.7333333333333334,0.0
ME19E138,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,36.194544,128.661596,0.0,3.75,0.0
ME19E139,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,36.1298268,128.8352604,0.0,5.016666666666667,0.0
ME19E161,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.862038,128.631209,0.0,2.816666666666667,0.0
ME19E215,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.805949368,128.54760518,1.0,,
ME19E216,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.77556,128.432063,1.0,,
ME19E217,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8186,128.6354,0.0,53.03333333333333,50.06666666666667
ME19F260,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.1687232,128.8379913,0.5,81.25,80.1
ME19F410,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.1765379,128.5843985,0.0,81.23333333333333,80.1
ME19F412,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.645238359,128.41948475,0.0,21.283333333333335,20.016666666666666
ME19W401,2026-08-09T07:23:21+09:00,6,8,1.0,보통(5~15분),높음(5분이내),True,True,35.647423,128.419848,0.25,5.433333333333334,0.0
ME19X404,2026-08-09T07:23:21+09:00,5,6,1.0,높음(5분이내),높음(5분이내),True,True,35.831746657,128.69299415,0.16666666666666666,2.4166666666666665,0.0
ME19X405,2026-08-09T07:23:21+09:00,7,7,1.0,높음(5분이내),높음(5분이내),True,True,35.87946,128.649155,0.0,2.533333333333333,0.0
ME19X413,2026-08-09T07:23:21+09:00,4,5,0.8,높음(5분이내),높음(5분이내),True,True,35.9495931,128.729803,0.0,2.533333333333333,0.0
ME19X430,2026-08-09T07:23:21+09:00,6,6,1.0,높음(5분이내),높음(5분이내),True,True,35.920415,128.647217,0.0,2.566666666666667,0.0
ME19Y406,2026-08-09T07:23:21+09:00,4,4,1.0,높음(5분이내),높음(5분이내),True,True,35.881162,128.629337,0.0,2.783333333333333,0.0
ME19Z223,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.853237,128.510256,0.0,2.533333333333333,0.0
ME20C182,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.855857,128.569531,0.0,2.3333333333333335,0.0
ME20C183,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.854062,128.544736,0.0,2.066666666666667,0.0
ME20C184,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8223214,128.5489175,0.0,2.3333333333333335,0.0
ME20C185,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8358783,128.5056659,0.0,2.716666666666667,0.0
ME20C186,2026-08-09T07:23:21+09:00,0,1,0.0,높음(5분이내),높음(5분이내),True,False,35.774244,128.420596,0.0,2.216666666666667,0.0
ME20C187,2026-08-09T07:23:21+09:00,0,1,0.0,높음(5분이내),높음(5분이내),True,False,35.6918817,128.4462723,0.0,2.2666666666666666,0.0
ME20C188,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.879398,128.623172,0.0,1.9833333333333334,0.0
ME20C189,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.87656412,128.7349966,0.0,2.0833333333333335,0.0
ME20C285,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.8159,128.4861019,0.0,2.15,0.0
ME20C286,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.946211,128.550539,0.0,2.1166666666666667,0.0
ME20C287,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.911213,128.584818,0.0,2.1333333333333333,0.0
ME20C288,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.8833794,128.5250358,0.0,2.4833333333333334,0.0
ME20C304,2026-08-09T07:23:21+09:00,3,3,1.0,높음(5분이내),높음(5분이내),True,True,35.88159471,128.73661614,0.0,2.0,0.0
ME20C414,2026-08-09T07:23:21+09:00,4,4,1.0,높음(5분이내),높음(5분이내),True,True,35.654018106,128.42198098,0.0,2.1166666666666667,0.0
ME20D206,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.878648,128.733636,1.0,,
ME21A140,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,36.2371534,128.5676506,1.0,,
ME21A903,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.7649622,128.40266,0.0,21.466666666666665,20.016666666666666
ME21A910,2026-08-09T07:23:21+09:00,3,3,1.0,높음(5분이내),높음(5분이내),True,True,35.7672171,128.4034658,0.0,1.3,0.0
ME21B130,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9435074,128.5660828,0.0,25.75,20.016666666666666
ME21B198,2026-08-09T07:23:21+09:00,0,1,0.0,높음(5분이내),높음(5분이내),True,False,35.85836914,128.63194358,0.0,1.4833333333333334,0.0
ME21B1D2,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,36.154101,128.5832387,1.0,,
ME21B262,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.2658005,128.5768088,0.5,21.65,20.016666666666666
ME21B301,2026-08-09T07:23:21+09:00,1,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8359798,128.5063884,0.6666666666666666,21.6,20.016666666666666
ME21C219,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.951406,128.564869,0.0,1.3833333333333333,0.0
ME21C228,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.853128,128.509392,0.0,1.6166666666666667,0.0
ME21E401,2026-08-09T07:23:21+09:00,0,4,,확인필요(15분초과),확인필요(15분초과),True,False,35.6539132,128.4221178,1.0,,
ME22C189,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.2347847,128.5666862,0.0,21.266666666666666,20.016666666666666
ME22C193,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.2320257,128.5706331,0.0,21.55,20.016666666666666
ME22C1A1,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8300093,128.5338376,0.0,21.566666666666666,20.016666666666666
ME22C1A2,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.8442461,128.4860036,1.0,,
ME22C1A3,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8819033,128.5557923,0.0,22.35,20.016666666666666
ME22C1A4,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.7302262,128.4517363,0.0,21.3,20.016666666666666
ME22C250,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.7642989,128.4020386,0.5,21.5,20.016666666666666
ME22C251,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),보통(5~15분),True,True,35.8739669,128.7202251,0.5,19.533333333333335,10.016666666666667
ME22C252,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8425421,128.5840598,0.5,140.11666666666667,130.15
ME22C253,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.83590547,128.50580664,0.5,21.333333333333332,20.016666666666666
ME22D191,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8941604,128.617994,0.0,4.866666666666666,0.0
ME22D192,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8030751,128.5287758,0.0,5.0,0.0
ME22D1C0,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.9436296,128.5696827,0.0,4.5,0.0
ME22D245,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,36.2405333,128.5678494,0.0,2.3333333333333335,0.0
ME22D254,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.8025315,128.5070956,0.0,1.7333333333333334,0.0
ME23A218,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8784641,128.6530046,0.0,21.5,20.016666666666666
ME23B113,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,36.2427968,128.5716618,0.0,2.8,0.0
ME23B114,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8302171,128.630496,0.0,2.55,0.0
ME23B115,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8409928,128.5610222,0.0,1.25,0.0
ME23B186,2026-08-09T07:23:21+09:00,0,1,0.0,높음(5분이내),높음(5분이내),True,False,35.8762776,128.6561679,0.0,3.183333333333333,0.0
ME24A243,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,36.2419899,128.5722207,0.0,1.45,0.0
ME24A244,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,36.1107933,128.7465163,0.0,1.6166666666666667,0.0
ME24A248,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.6925406,128.5048722,0.0,1.9166666666666667,0.0
ME24B142,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.860444,128.506337,0.0,3.783333333333333,0.0
ME24B143,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.843916,128.522143,0.0,5.166666666666667,0.0
ME24B144,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,36.156755,128.585307,0.0,5.4,0.0
ME24B207,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.85,128.514873,0.0,2.9,0.0
ME24B208,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.736518,128.419961,0.0,1.6833333333333333,0.0
ME25C165,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,36.2437766,128.5652236,0.0,3.683333333333333,0.0
ME25C166,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,36.1466208,128.7124166,0.0,2.6,0.0
ME25C167,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.8324695,128.5386968,0.0,6.183333333333334,0.0
ME25C168,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8106756,128.521419,0.0,2.216666666666667,0.0
ME25C169,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8517436,128.4497071,0.0,2.15,0.0
ME25C170,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.8795815,128.7181757,0.0,4.183333333333334,0.0
ME25C171,2026-08-09T07:23:21+09:00,1,1,1.0,높음(5분이내),높음(5분이내),True,True,35.877799,128.6552914,0.0,2.8666666666666667,0.0
ME25C172,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.898781,128.6167825,0.0,5.9,0.0
ME25C173,2026-08-09T07:23:21+09:00,1,1,1.0,보통(5~15분),높음(5분이내),True,True,35.8990036,128.606817,0.0,5.466666666666667,0.0
ME25C276,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,36.1212955,128.7933297,0.0,2.033333333333333,0.0
ME25C277,2026-08-09T07:23:21+09:00,1,2,0.5,높음(5분이내),높음(5분이내),True,True,35.7995228,128.5493043,0.0,1.7,0.0
ME25C278,2026-08-09T07:23:21+09:00,2,2,1.0,높음(5분이내),높음(5분이내),True,True,35.8465744,128.6385553,0.0,1.7333333333333334,0.0
ME25C425,2026-08-09T07:23:21+09:00,4,4,1.0,높음(5분이내),높음(5분이내),True,True,35.6917521,128.444391,0.0,4.633333333333334,0.0
ME25C426,2026-08-09T07:23:21+09:00,4,4,1.0,높음(5분이내),높음(5분이내),True,True,35.8795815,128.7181757,0.0,1.6666666666666667,0.0
ME25C427,2026-08-09T07:23:21+09:00,4,4,1.0,높음(5분이내),높음(5분이내),True,True,35.877799,128.6552914,0.0,1.4,0.0
ME25C428,2026-08-09T07:23:21+09:00,4,4,1.0,높음(5분이내),높음(5분이내),True,True,35.8455739,128.638342,0.0,1.5666666666666667,0.0
AH000019,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.838835032,128.6838783,1.0,,
AH000052,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9002074,128.6127503,0.0,316.6666666666667,310.26666666666665
AH000082,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.6507195,128.4088781,0.0,2388.95,2380.8333333333335
ALAL0013,2026-08-09T07:23:21+09:00,3,9,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.878151,128.631592,0.6666666666666666,2741.0333333333333,2731.4166666666665
AM900026,2026-08-09T07:23:21+09:00,3,7,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.94413786,128.5603226,0.5714285714285714,409.53333333333336,400.3666666666667
AM900047,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.86570133,128.5899312,1.0,,
AM900048,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.86570133,128.5899312,0.0,890.7,885.2166666666667
AZ100007,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8894247,128.5701017,0.0,18333.333333333332,18328.9
AZ100013,2026-08-09T07:23:21+09:00,0,1,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8511286,128.6505789,0.0,27980.333333333332,27972.233333333334
AZ100014,2026-08-09T07:23:21+09:00,0,1,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8685037,128.6175043,0.0,41.31666666666667,40.06666666666667
AZ100017,2026-08-09T07:23:21+09:00,6,8,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.8367639,128.551692,0.0,1115.3333333333333,1105.4666666666667
AZ100019,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),보통(5~15분),True,True,35.8886601,128.5536739,0.0,18.333333333333332,10.016666666666667
AZ100020,2026-08-09T07:23:21+09:00,3,4,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.867861,128.6295635,0.0,861.3333333333334,855.0833333333334
AZ100021,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8694393,128.7188097,0.0,2296.3166666666666,2290.75
AZ100022,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.6947229,128.4708567,0.5,1399.3333333333333,1395.8166666666666
AZ100023,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8894247,128.5701017,0.0,1978.3166666666666,1970.0
BE241230,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.2661344,128.5749656,0.0,498.15,494.55
BE241250,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.702207,128.437991,0.0,97.75,90.1
BE241251,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.70169,128.435728,0.0,82.75,80.1
BE482306,2026-08-09T07:23:21+09:00,8,10,0.8,확인필요(15분초과),확인필요(15분초과),True,True,35.866269,128.592819,0.0,580.0666666666667,574.7166666666667
BNBN0053,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.6915232,128.4724887,1.0,,
BNBN0494,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.684819,128.463713,0.0,268.3833333333333,260.23333333333335
BNBN0583,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.2457615,128.5710997,0.0,268.28333333333336,260.23333333333335
BNBN0584,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8367177,128.5970294,0.0,107.26666666666667,100.1
BNBN0585,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8392164,128.540979,0.0,268.28333333333336,260.23333333333335
BNBN0586,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.822462,128.538382,0.0,268.28333333333336,260.23333333333335
BNBN0588,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.860672,128.497998,1.0,,
BNBN0590,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.697121,128.439107,1.0,,
BNBN0591,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9923253,128.6129288,0.0,268.28333333333336,260.23333333333335
BNBN0594,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8528145,128.6498054,0.0,268.28333333333336,260.23333333333335
BNBN0721,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.880104,128.556736,0.0,268.28333333333336,260.23333333333335
BNBN1092,2026-08-09T07:23:21+09:00,8,9,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.691206,128.447025,0.1111111111111111,268.25,260.23333333333335
BNBN1180,2026-08-09T07:23:21+09:00,0,6,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8487612,128.4912785,0.3333333333333333,268.21666666666664,260.23333333333335
BNMI4428,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.883103,128.613925,1.0,,
BNMI4433,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.873465,128.561089,0.0,25542.65,25533.316666666666
BNMI4438,2026-08-09T07:23:21+09:00,2,3,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.822959,128.541597,0.0,236.65,230.21666666666667
CCP00001,2026-08-09T07:23:21+09:00,0,3,,확인필요(15분초과),확인필요(15분초과),True,False,35.746194992,128.48771228,1.0,,
CG000066,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.728482194,128.45386358,0.0,68.13333333333334,60.083333333333336
CGP00005,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.7088936,128.4392295,0.0,1103.1,1095.4666666666667
CGP00009,2026-08-09T07:23:21+09:00,5,6,0.8333333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.922580023,128.5492741,0.0,1298.1666666666667,1295.7166666666667
CGP00011,2026-08-09T07:23:21+09:00,0,2,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8383059,128.6428476,0.0,1058.1666666666667,1055.4166666666667
CGP00013,2026-08-09T07:23:21+09:00,0,3,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8384,128.6421,0.0,82.9,80.1
CGP00014,2026-08-09T07:23:21+09:00,1,4,0.25,확인필요(15분초과),확인필요(15분초과),True,True,35.8748971,128.63546013,0.0,233.06666666666666,230.21666666666667
CGP00015,2026-08-09T07:23:21+09:00,1,4,0.25,확인필요(15분초과),확인필요(15분초과),True,True,35.8755831,128.6353745,0.0,113.05,110.11666666666666
CGP00016,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8759002,128.6359125,0.0,742.95,734.8666666666667
CGP00017,2026-08-09T07:23:21+09:00,1,4,0.25,확인필요(15분초과),확인필요(15분초과),True,True,35.8747077,128.6361316,0.0,82.83333333333333,80.1
CGP00018,2026-08-09T07:23:21+09:00,1,4,0.25,확인필요(15분초과),확인필요(15분초과),True,True,35.875574,128.6353854,0.0,233.26666666666668,230.21666666666667
