statId,statNm,lat,lng,origin_id,origin_label,origin_lat,origin_lng,haversine_km,haversine_eta_min_proxy,tmap_eta_min,tmap_eta_minutes_int,tmap_road_km,tmap_http,tmap_error,fetched_at_kst,eta_source
CV003573,대구시_국채보상운동기념공원주차장,35.868444,128.601716,dongdaegu,동대구역 인근,35.8797,128.6284,2.711,5.4,17.1,17.0,3.857,200,,2026-08-07T16:29:13+09:00,tmap_routes_trafficInfo_Y
CV003698,하나로마트 군위유통센터,36.119249,128.572661,dongdaegu,동대구역 인근,35.8797,128.6284,27.104,54.2,47.9,48.0,37.164,200,,2026-08-07T16:29:14+09:00,tmap_routes_trafficInfo_Y
CV003716,하나로마트 군위유통센터,36.117848,128.57429,dongdaegu,동대구역 인근,35.8797,128.6284,26.925,53.8,48.1,48.0,37.26,200,,2026-08-07T16:29:14+09:00,tmap_routes_trafficInfo_Y
CV003728,대구은행 성서공단영업부,35.8347159,128.4959544,dongdaegu,동대구역 인근,35.8797,128.6284,12.942,25.9,38.5,38.0,19.933,200,,2026-08-07T16:29:15+09:00,tmap_routes_trafficInfo_Y
CV003763,하나로마트 농협성서점,35.850862,128.529889,dongdaegu,동대구역 인근,35.8797,128.6284,9.438,18.9,40.0,40.0,12.888,200,,2026-08-07T16:29:15+09:00,tmap_routes_trafficInfo_Y
CV003786,홈플러스 대구수성점,35.8390165,128.6235215,dongdaegu,동대구역 인근,35.8797,128.6284,4.545,9.1,23.6,24.0,5.892,200,,2026-08-07T16:29:16+09:00,tmap_routes_trafficInfo_Y
CV003800,대구시_성서2공영주차장,35.8472308,128.5154193,dongdaegu,동대구역 인근,35.8797,128.6284,10.802,21.6,32.6,33.0,16.356,200,,2026-08-07T16:29:16+09:00,tmap_routes_trafficInfo_Y
CV003801,대구시_성서4공영주차장,35.846912,128.497344,dongdaegu,동대구역 인근,35.8797,128.6284,12.36,24.7,36.6,37.0,18.121,200,,2026-08-07T16:29:17+09:00,tmap_routes_trafficInfo_Y
CV004086,대구시엠월드,35.8756087,128.5364177,dongdaegu,동대구역 인근,35.8797,128.6284,8.3,16.6,35.9,36.0,9.919,200,,2026-08-07T16:29:17+09:00,tmap_routes_trafficInfo_Y
CV004104,수성구 제2구민운동장,35.851602,128.70184,dongdaegu,동대구역 인근,35.8797,128.6284,7.318,14.6,19.3,19.0,8.799,200,,2026-08-07T16:29:18+09:00,tmap_routes_trafficInfo_Y
CV004108,농협경제지주 대구태평로공판장,35.87467377,128.59964884,dongdaegu,동대구역 인근,35.8797,128.6284,2.65,5.3,13.9,14.0,3.61,200,,2026-08-07T16:29:18+09:00,tmap_routes_trafficInfo_Y
CV004116,대구공항2공영주차장,35.898888284,128.63615563,dongdaegu,동대구역 인근,35.8797,128.6284,2.245,4.5,13.2,13.0,3.627,200,,2026-08-07T16:29:18+09:00,tmap_routes_trafficInfo_Y
CV004134,가천졸음쉼터(대구방향),35.8475562,128.689471,dongdaegu,동대구역 인근,35.8797,128.6284,6.562,13.1,17.2,17.0,7.85,200,,2026-08-07T16:29:19+09:00,tmap_routes_trafficInfo_Y
CV004253,전통시장,36.2403841,128.5677995,dongdaegu,동대구역 인근,35.8797,128.6284,40.474,80.9,53.6,54.0,48.696,200,,2026-08-07T16:29:19+09:00,tmap_routes_trafficInfo_Y
CV004296,대구광역시 도시관리본부,35.8713119,128.8116758,dongdaegu,동대구역 인근,35.8797,128.6284,16.54,33.1,32.6,33.0,22.25,200,,2026-08-07T16:29:20+09:00,tmap_routes_trafficInfo_Y
CV004302,평리3동공공복합청사 주차장,35.876892,128.5606074,dongdaegu,동대구역 인근,35.8797,128.6284,6.116,12.2,27.2,27.0,7.665,200,,2026-08-07T16:29:21+09:00,tmap_routes_trafficInfo_Y
CV004305,대구시_성서3공영주차장,35.836431,128.514621,dongdaegu,동대구역 인근,35.8797,128.6284,11.326,22.7,33.9,34.0,18.23,200,,2026-08-07T16:29:21+09:00,tmap_routes_trafficInfo_Y
CV004317,대구시_서대구역광장2주차장,35.8777931,128.5400319,dongdaegu,동대구역 인근,35.8797,128.6284,7.964,15.9,31.6,32.0,13.711,200,,2026-08-07T16:29:22+09:00,tmap_routes_trafficInfo_Y
CV004318,대구시_서대구역광장1주차장,35.8788479,128.5404412,dongdaegu,동대구역 인근,35.8797,128.6284,7.925,15.9,34.0,34.0,9.155,200,,2026-08-07T16:29:22+09:00,tmap_routes_trafficInfo_Y
CV004326,한국농어촌공사 달성지사(신축),35.773593,128.429316,dongdaegu,동대구역 인근,35.8797,128.6284,21.479,43.0,47.1,47.0,29.872,200,,2026-08-07T16:29:23+09:00,tmap_routes_trafficInfo_Y
CV004336,대구시_성서1공영주차장,35.830875,128.4954027,dongdaegu,동대구역 인근,35.8797,128.6284,13.158,26.3,40.0,40.0,20.528,200,,2026-08-07T16:29:23+09:00,tmap_routes_trafficInfo_Y
CV004339,대구시_대구동구복합혁신센터,35.8777734,128.7166719,dongdaegu,동대구역 인근,35.8797,128.6284,7.956,15.9,26.2,26.0,9.775,200,,2026-08-07T16:29:24+09:00,tmap_routes_trafficInfo_Y
CV004353,디아크문화관주차장,35.841826,128.465258,dongdaegu,동대구역 인근,35.8797,128.6284,15.293,30.6,48.1,48.0,21.752,200,,2026-08-07T16:29:24+09:00,tmap_routes_trafficInfo_Y
CV004463,월성1동복합청사,35.824855,128.528474,dongdaegu,동대구역 인근,35.8797,128.6284,10.877,21.8,40.7,41.0,19.746,200,,2026-08-07T16:29:25+09:00,tmap_routes_trafficInfo_Y
CV004464,신매시장공영주차장,35.838137,128.710986,dongdaegu,동대구역 인근,35.8797,128.6284,8.761,17.5,23.7,24.0,10.627,200,,2026-08-07T16:29:25+09:00,tmap_routes_trafficInfo_Y
CV004482,대구수목원관리사무소 1주차장,35.8017219,128.5205058,dongdaegu,동대구역 인근,35.8797,128.6284,13.03,26.1,45.4,45.0,17.6,200,,2026-08-07T16:29:25+09:00,tmap_routes_trafficInfo_Y
CV004491,대구제일고등학교,35.8706847,128.5738084,dongdaegu,동대구역 인근,35.8797,128.6284,5.02,10.0,28.4,28.0,7.37,200,,2026-08-07T16:29:26+09:00,tmap_routes_trafficInfo_Y
CV004510,뉴수성하와이,35.824539,128.621832,dongdaegu,동대구역 인근,35.8797,128.6284,6.162,12.3,29.4,29.0,7.638,200,,2026-08-07T16:29:27+09:00,tmap_routes_trafficInfo_Y
CV004532,대한정형외과의원,35.837633,128.549303,dongdaegu,동대구역 인근,35.8797,128.6284,8.526,17.1,41.6,42.0,12.078,200,,2026-08-07T16:29:27+09:00,tmap_routes_trafficInfo_Y
CV004541,수성행복드림센터,35.855724,128.649354,dongdaegu,동대구역 인근,35.8797,128.6284,3.267,6.5,16.1,16.0,5.184,200,,2026-08-07T16:29:28+09:00,tmap_routes_trafficInfo_Y
CV004550,범어동 근린생활시설,35.851813,128.622927,dongdaegu,동대구역 인근,35.8797,128.6284,3.14,6.3,24.4,24.0,5.098,200,,2026-08-07T16:29:28+09:00,tmap_routes_trafficInfo_Y
CV004551,군위 세대희망허브센터,36.23676,128.567753,dongdaegu,동대구역 인근,35.8797,128.6284,40.076,80.2,54.2,54.0,47.44,200,,2026-08-07T16:29:29+09:00,tmap_routes_trafficInfo_Y
CV004553,대구의료기술시험연수원,35.88384,128.739238,dongdaegu,동대구역 인근,35.8797,128.6284,9.996,20.0,31.8,32.0,13.489,200,,2026-08-07T16:29:29+09:00,tmap_routes_trafficInfo_Y
CV004555,KS택시,35.846004,128.623291,dongdaegu,동대구역 인근,35.8797,128.6284,3.775,7.6,19.8,20.0,5.326,200,,2026-08-07T16:29:30+09:00,tmap_routes_trafficInfo_Y
CV004556,화원유원지,35.81277084,128.4806365,dongdaegu,동대구역 인근,35.8797,128.6284,15.257,30.5,47.5,48.0,23.851,200,,2026-08-07T16:29:30+09:00,tmap_routes_trafficInfo_Y
CV004568,앞산공원 달서별빛캠프주차장,35.82505291,128.5555657,dongdaegu,동대구역 인근,35.8797,128.6284,8.945,17.9,32.2,32.0,12.578,200,,2026-08-07T16:29:31+09:00,tmap_routes_trafficInfo_Y
CV004598,대구도서관,35.842582348,128.5926284,dongdaegu,동대구역 인근,35.8797,128.6284,5.237,10.5,27.7,28.0,8.114,200,,2026-08-07T16:29:31+09:00,tmap_routes_trafficInfo_Y
CV004606,대구한의대병원역,35.8717392,128.750328,dongdaegu,동대구역 인근,35.8797,128.6284,11.021,22.0,34.1,34.0,12.677,200,,2026-08-07T16:29:31+09:00,tmap_routes_trafficInfo_Y
CV004614,월배노인종합복지관,35.811617,128.52364,dongdaegu,동대구역 인근,35.8797,128.6284,12.103,24.2,45.3,45.0,16.775,200,,2026-08-07T16:29:32+09:00,tmap_routes_trafficInfo_Y
CV004674,기아 대구지점,35.879276,128.588495,dongdaegu,동대구역 인근,35.8797,128.6284,3.596,7.2,20.3,20.0,4.769,200,,2026-08-07T16:29:33+09:00,tmap_routes_trafficInfo_Y
CV004690,대구시_진천환승공영주차장,35.8122981,128.5232555,dongdaegu,동대구역 인근,35.8797,128.6284,12.082,24.2,47.5,48.0,16.779,200,,2026-08-07T16:29:33+09:00,tmap_routes_trafficInfo_Y
CV004698,경일빌딩,35.863445,128.603438,dongdaegu,동대구역 인근,35.8797,128.6284,2.885,5.8,18.4,18.0,5.002,200,,2026-08-07T16:29:34+09:00,tmap_routes_trafficInfo_Y
CV004699,엠스타하우스,35.878138,128.673904,dongdaegu,동대구역 인근,35.8797,128.6284,4.103,8.2,15.8,16.0,5.61,200,,2026-08-07T16:29:34+09:00,tmap_routes_trafficInfo_Y
CV004700,대구대성주차장,35.86525,128.597939,dongdaegu,동대구역 인근,35.8797,128.6284,3.18,6.4,21.4,21.0,5.56,200,,2026-08-07T16:29:35+09:00,tmap_routes_trafficInfo_Y
CV004701,대구파티마병원,35.8847442,128.6242403,dongdaegu,동대구역 인근,35.8797,128.6284,0.675,1.3,5.9,6.0,1.127,200,,2026-08-07T16:29:35+09:00,tmap_routes_trafficInfo_Y
CV004702,비상,35.801562,128.500031,dongdaegu,동대구역 인근,35.8797,128.6284,14.47,28.9,51.7,52.0,19.555,200,,2026-08-07T16:29:36+09:00,tmap_routes_trafficInfo_Y
CV004714,대구시_제3산단 혁신지원센터 및 복합문화센터,35.8945857,128.5631778,dongdaegu,동대구역 인근,35.8797,128.6284,6.104,12.2,26.4,26.0,8.633,200,,2026-08-07T16:29:36+09:00,tmap_routes_trafficInfo_Y
CV004736,논공휴게소(대구방향),35.7643673,128.4021587,dongdaegu,동대구역 인근,35.8797,128.6284,24.095,48.2,57.4,57.0,41.181,200,,2026-08-07T16:29:37+09:00,tmap_routes_trafficInfo_Y
DC530001,상인장미4단지아파트,35.807368,128.555943,dongdaegu,동대구역 인근,35.8797,128.6284,10.361,20.7,35.9,36.0,15.377,200,,2026-08-07T16:29:38+09:00,tmap_routes_trafficInfo_Y
DC530002,만촌자이르네,35.8492,128.649,dongdaegu,동대구역 인근,35.8797,128.6284,3.866,7.7,19.9,20.0,6.261,200,,2026-08-07T16:29:38+09:00,tmap_routes_trafficInfo_Y
DC530003,만촌자이르네,35.8491,128.651,dongdaegu,동대구역 인근,35.8797,128.6284,3.965,7.9,18.8,19.0,6.063,200,,2026-08-07T16:29:39+09:00,tmap_routes_trafficInfo_Y
DC530005,계성중학교,35.8678723,128.5802978,dongdaegu,동대구역 인근,35.8797,128.6284,4.529,9.1,25.8,26.0,6.425,200,,2026-08-07T16:29:39+09:00,tmap_routes_trafficInfo_Y
DC530006,죽전역에일린의뜰 야외주차장,35.853804283,128.53908445,dongdaegu,동대구역 인근,35.8797,128.6284,8.548,17.1,42.1,42.0,11.533,200,,2026-08-07T16:29:40+09:00,tmap_routes_trafficInfo_Y
DC530007,죽전역에일린의뜰 103동,35.854692101,128.53854261,dongdaegu,동대구역 인근,35.8797,128.6284,8.561,17.1,42.9,43.0,11.686,200,,2026-08-07T16:29:40+09:00,tmap_routes_trafficInfo_Y
DC530008,죽전역에일린의뜰 105동,35.855524023,128.53849504,dongdaegu,동대구역 인근,35.8797,128.6284,8.536,17.1,42.8,43.0,11.641,200,,2026-08-07T16:29:40+09:00,tmap_routes_trafficInfo_Y
DC530009,죽전역에일린의뜰 111동,35.856250571,128.53893526,dongdaegu,동대구역 인근,35.8797,128.6284,8.473,16.9,36.1,36.0,11.296,200,,2026-08-07T16:29:41+09:00,tmap_routes_trafficInfo_Y
DC530012,수성푸르지오리버센트 105동,35.842814838,128.60889182,dongdaegu,동대구역 인근,35.8797,128.6284,4.462,8.9,26.5,26.0,6.704,200,,2026-08-07T16:29:42+09:00,tmap_routes_trafficInfo_Y
DC530013,수성푸르지오리버센트 107동,35.842814066,128.60962227,dongdaegu,동대구역 인근,35.8797,128.6284,4.437,8.9,25.7,26.0,6.102,200,,2026-08-07T16:29:43+09:00,tmap_routes_trafficInfo_Y
DC530014,수성푸르지오리버센트 후출입구,35.843218285,128.60971898,dongdaegu,동대구역 인근,35.8797,128.6284,4.392,8.8,25.7,26.0,6.098,200,,2026-08-07T16:29:43+09:00,tmap_routes_trafficInfo_Y
DC530015,죽전역화성파크드림 지하1층,35.8472,128.532,dongdaegu,동대구역 인근,35.8797,128.6284,9.409,18.8,46.8,47.0,11.978,200,,2026-08-07T16:29:44+09:00,tmap_routes_trafficInfo_Y
DC530016,죽전역화성파크드림 지하2층,35.847097022,128.53206754,dongdaegu,동대구역 인근,35.8797,128.6284,9.407,18.8,46.0,46.0,11.98,200,,2026-08-07T16:29:44+09:00,tmap_routes_trafficInfo_Y
DC530017,강북태왕아너스더퍼스,35.943697061,128.55246193,dongdaegu,동대구역 인근,35.8797,128.6284,9.87,19.7,31.8,32.0,13.482,200,,2026-08-07T16:29:45+09:00,tmap_routes_trafficInfo_Y
DC530018,동대구에일린의뜰 지하2층 21라인,35.885454035,128.61765503,dongdaegu,동대구역 인근,35.8797,128.6284,1.16,2.3,11.8,12.0,2.386,200,,2026-08-07T16:29:45+09:00,tmap_routes_trafficInfo_Y
DC530019,동대구에일린의뜰 지하2층 23라인,35.886031174,128.61701564,dongdaegu,동대구역 인근,35.8797,128.6284,1.244,2.5,11.8,12.0,2.368,200,,2026-08-07T16:29:46+09:00,tmap_routes_trafficInfo_Y
DC530020,북구청푸르지오에듀포레,35.887650496,128.57872792,dongdaegu,동대구역 인근,35.8797,128.6284,4.562,9.1,23.2,23.0,5.84,200,,2026-08-07T16:29:46+09:00,tmap_routes_trafficInfo_Y
DC530021,대봉서한이다음,35.857600046,128.59625012,dongdaegu,동대구역 인근,35.8797,128.6284,3.799,7.6,24.7,25.0,6.651,200,,2026-08-07T16:29:47+09:00,tmap_routes_trafficInfo_Y
DC530022,시지월드메르디앙 102동,35.844636619,128.69783632,dongdaegu,동대구역 인근,35.8797,128.6284,7.373,14.7,22.1,22.0,9.646,200,,2026-08-07T16:29:47+09:00,tmap_routes_trafficInfo_Y
DC530024,침산쌍용아파트 102동 지하주차장,35.8875474,128.586765,dongdaegu,동대구역 인근,35.8797,128.6284,3.851,7.7,18.9,19.0,4.959,200,,2026-08-07T16:29:48+09:00,tmap_routes_trafficInfo_Y
DC530025,침산쌍용아파트 104동 지하주차장,35.8870599,128.5866202,dongdaegu,동대구역 인근,35.8797,128.6284,3.852,7.7,18.8,19.0,4.895,200,,2026-08-07T16:29:48+09:00,tmap_routes_trafficInfo_Y
DC530029,진천트윈팰리스,35.8146327,128.5219756,dongdaegu,동대구역 인근,35.8797,128.6284,12.015,24.0,44.9,45.0,16.746,200,,2026-08-07T16:29:49+09:00,tmap_routes_trafficInfo_Y
DO000034,강당골 공영주차장,35.832606,128.5984581,dongdaegu,동대구역 인근,35.8797,128.6284,5.891,11.8,30.6,31.0,8.726,200,,2026-08-07T16:29:50+09:00,tmap_routes_trafficInfo_Y
DYME2012,대구 엠플라자,35.8557204,128.5507114,dongdaegu,동대구역 인근,35.8797,128.6284,7.491,15.0,36.5,36.0,9.697,200,,2026-08-07T16:29:50+09:00,tmap_routes_trafficInfo_Y
EBSSBILL,상신빌리지,35.8632833,128.6054494,dongdaegu,동대구역 인근,35.8797,128.6284,2.758,5.5,18.9,19.0,4.924,200,,2026-08-07T16:29:51+09:00,tmap_routes_trafficInfo_Y
EC000100,명곡미래빌3단지,35.7970155,128.4967264,dongdaegu,동대구역 인근,35.8797,128.6284,15.014,30.0,42.5,42.0,26.74,200,,2026-08-07T16:29:51+09:00,tmap_routes_trafficInfo_Y
EC000145,침산동쌍용예가2차아파트 B1,35.8924351,128.5880948,dongdaegu,동대구역 인근,35.8797,128.6284,3.897,7.8,19.7,20.0,4.927,200,,2026-08-07T16:29:52+09:00,tmap_routes_trafficInfo_Y
EC000154,현대하이페리온2단지,35.8676699,128.6254492,dongdaegu,동대구역 인근,35.8797,128.6284,1.364,2.7,12.7,13.0,2.931,200,,2026-08-07T16:29:52+09:00,tmap_routes_trafficInfo_Y
EC000155,현대하이페리온1단지,35.867683,128.6249839,dongdaegu,동대구역 인근,35.8797,128.6284,1.371,2.7,12.7,13.0,2.942,200,,2026-08-07T16:29:53+09:00,tmap_routes_trafficInfo_Y
EC000411,노원보성타운 B1,35.88935489,128.57365657,dongdaegu,동대구역 인근,35.8797,128.6284,5.047,10.1,26.1,26.0,6.697,200,,2026-08-07T16:29:53+09:00,tmap_routes_trafficInfo_Y
EC000412,노원보성타운 B2,35.889807056,128.5738787,dongdaegu,동대구역 인근,35.8797,128.6284,5.039,10.1,25.9,26.0,6.605,200,,2026-08-07T16:29:54+09:00,tmap_routes_trafficInfo_Y
EC000430,평리청구타운 2주차장 B1,35.86435055,128.55565646,dongdaegu,동대구역 인근,35.8797,128.6284,6.773,13.5,34.5,34.0,9.217,200,,2026-08-07T16:29:54+09:00,tmap_routes_trafficInfo_Y
EC000431,평리청구타운 B2 전기실,35.864316878,128.55547313,dongdaegu,동대구역 인근,35.8797,128.6284,6.79,13.6,35.5,36.0,9.286,200,,2026-08-07T16:29:55+09:00,tmap_routes_trafficInfo_Y
EC000505,우방한가람타운 지하3층 A7기둥,35.8543639,128.6102168,dongdaegu,동대구역 인근,35.8797,128.6284,3.259,6.5,22.0,22.0,5.765,200,,2026-08-07T16:29:55+09:00,tmap_routes_trafficInfo_Y
EC000506,우방한가람타운 지하3층 B7기둥,35.8543639,128.6102168,dongdaegu,동대구역 인근,35.8797,128.6284,3.259,6.5,22.0,22.0,5.765,200,,2026-08-07T16:29:56+09:00,tmap_routes_trafficInfo_Y
EC003284,화성명산타운 102동 지하1층 주차장,35.9444456,128.638164,dongdaegu,동대구역 인근,35.8797,128.6284,7.253,14.5,22.5,22.0,9.195,200,,2026-08-07T16:29:56+09:00,tmap_routes_trafficInfo_Y
EC003465,시지삼주한라협화타운 213동,35.8372549,128.7079516,dongdaegu,동대구역 인근,35.8797,128.6284,8.583,17.2,24.2,24.0,10.723,200,,2026-08-07T16:29:57+09:00,tmap_routes_trafficInfo_Y
EC003466,시지삼주한라협화타운 211동,35.8377906,128.707988,dongdaegu,동대구역 인근,35.8797,128.6284,8.553,17.1,23.5,24.0,10.672,200,,2026-08-07T16:29:57+09:00,tmap_routes_trafficInfo_Y
EC004338,성서산단동원비즈플랫폼관리단 옥상주차장,35.8468129,128.5064358,dongdaegu,동대구역 인근,35.8797,128.6284,11.583,23.2,34.1,34.0,17.512,200,,2026-08-07T16:29:58+09:00,tmap_routes_trafficInfo_Y
EC005054,대구우체국,35.8714155,128.5918158,dongdaegu,동대구역 인근,35.8797,128.6284,3.423,6.8,20.0,20.0,4.904,200,,2026-08-07T16:29:58+09:00,tmap_routes_trafficInfo_Y
EC005057,북대구우체국,35.941534918,128.56571617,dongdaegu,동대구역 인근,35.8797,128.6284,8.896,17.8,27.3,27.0,11.953,200,,2026-08-07T16:29:59+09:00,tmap_routes_trafficInfo_Y
EC005058,북대구우체국 (급),35.941507093,128.56548415,dongdaegu,동대구역 인근,35.8797,128.6284,8.907,17.8,27.4,27.0,11.973,200,,2026-08-07T16:30:00+09:00,tmap_routes_trafficInfo_Y
EC005059,대구달서우체국,35.8306797,128.5343595,dongdaegu,동대구역 인근,35.8797,128.6284,10.077,20.2,45.9,46.0,13.817,200,,2026-08-07T16:30:00+09:00,tmap_routes_trafficInfo_Y
EC270001,한국가스안전공사,35.8792504,128.713677,dongdaegu,동대구역 인근,35.8797,128.6284,7.683,15.4,27.0,27.0,9.661,200,,2026-08-07T16:30:01+09:00,tmap_routes_trafficInfo_Y
EC270004,수성대학교 잼마관,35.8552994,128.6495999,dongdaegu,동대구역 인근,35.8797,128.6284,3.318,6.6,15.7,16.0,5.17,200,,2026-08-07T16:30:02+09:00,tmap_routes_trafficInfo_Y
EC270005,대구교통공사 본사 (급),35.8191037,128.5404337,dongdaegu,동대구역 인근,35.8797,128.6284,10.405,20.8,39.2,39.0,14.704,200,,2026-08-07T16:30:02+09:00,tmap_routes_trafficInfo_Y
EC270006,대구교통공사 본사,35.8192661,128.5409511,dongdaegu,동대구역 인근,35.8797,128.6284,10.358,20.7,39.0,39.0,14.622,200,,2026-08-07T16:30:03+09:00,tmap_routes_trafficInfo_Y
EC270007,문양역 (급),35.8640769,128.4370938,dongdaegu,동대구역 인근,35.8797,128.6284,17.325,34.6,55.1,55.0,25.689,200,,2026-08-07T16:30:03+09:00,tmap_routes_trafficInfo_Y
EC270008,문양역,35.8638978,128.4372016,dongdaegu,동대구역 인근,35.8797,128.6284,17.317,34.6,55.4,55.0,25.696,200,,2026-08-07T16:30:04+09:00,tmap_routes_trafficInfo_Y
EC270009,대구교통공사 월배차량기지,35.814265564,128.51413191,dongdaegu,동대구역 인근,35.8797,128.6284,12.61,25.2,48.2,48.0,17.525,200,,2026-08-07T16:30:04+09:00,tmap_routes_trafficInfo_Y
EC270010,대구교통공사 안심차량기지,35.871113254,128.74304722,dongdaegu,동대구역 인근,35.8797,128.6284,10.374,20.7,31.3,31.0,11.964,200,,2026-08-07T16:30:05+09:00,tmap_routes_trafficInfo_Y
EC270011,대구교통공사 칠곡차량기지,35.961165357,128.55999912,dongdaegu,동대구역 인근,35.8797,128.6284,10.954,21.9,28.6,29.0,13.123,200,,2026-08-07T16:30:05+09:00,tmap_routes_trafficInfo_Y
EO000005,E1 대구 전기차 충전소,35.822649834,128.5463349,dongdaegu,동대구역 인근,35.8797,128.6284,9.744,19.5,38.0,38.0,13.788,200,,2026-08-07T16:30:06+09:00,tmap_routes_trafficInfo_Y
EO000079,E1 대구개인택시조합 전기차 충전소,35.91044,128.625113,dongdaegu,동대구역 인근,35.8797,128.6284,3.431,6.9,17.4,17.0,4.776,200,,2026-08-07T16:30:06+09:00,tmap_routes_trafficInfo_Y
EO000301,E1 대구대천 전기차충전소,35.8158219,128.5052049,dongdaegu,동대구역 인근,35.8797,128.6284,13.181,26.4,40.7,41.0,21.337,200,,2026-08-07T16:30:07+09:00,tmap_routes_trafficInfo_Y
EP220264,하나은행 성서지점 급속충전소,35.853188368,128.50678198,dongdaegu,동대구역 인근,35.8797,128.6284,11.349,22.7,35.6,36.0,16.717,200,,2026-08-07T16:30:07+09:00,tmap_routes_trafficInfo_Y
EP220609,하나은행 대구봉덕점 급속충전소,35.846174681,128.59087739,dongdaegu,동대구역 인근,35.8797,128.6284,5.033,10.1,28.7,29.0,8.074,200,,2026-08-07T16:30:08+09:00,tmap_routes_trafficInfo_Y
EP220738,대구 뉴그랜드호텔,35.8761014,128.59781687,dongdaegu,동대구역 인근,35.8797,128.6284,2.784,5.6,18.2,18.0,4.715,200,,2026-08-07T16:30:08+09:00,tmap_routes_trafficInfo_Y
