statId,statNm,addr,lat,lng,chargers,parkingFree_Y,parkingFree_N,parkingFree_mode
LU101627,진천역센텀리움,대구광역시 달서구 월배로14길 50,35.8111876,128.5214679,2,2,0,Y
LU101629,동대구역우방아이유쉘,대구광역시 동구 동부로 115,35.8771523,128.6246836,5,5,0,Y
LU101632,대구힐스테이트죽전역,대구광역시 달서구 달구벌대로308길 30,35.84817028,128.53381344,19,19,0,Y
LU101678,캐슬골드파크B,대구광역시 수성구 청수로 213,35.8402934,128.6301483,66,66,0,Y
ME178137,군위영천휴게소(하행),대구광역시 군위군 산성면 치산효령로 865-43,36.070161,128.7097063,2,2,0,Y
ME181302,대구지방합동청사,대구광역시 달서구 대곡동 1035,35.8041984,128.5166757,1,1,0,Y
ME181303,㈜정방,대구광역시 달성군 가창면 가창로607-2,35.767460831,128.64879530,1,1,0,Y
ME183050,대구보건환경연구원,"대구광역시 수성구 무학로 215, 민원실 앞",35.8296797,128.6320054,2,2,0,Y
ME183053,달서구 청소년수련관공영주차장,대구광역시 달서구 상화로 406,35.80795,128.5587594,1,0,1,N
ME183054,구지면사무소,대구광역시 달성군 구지면 창리로 11길 38,35.658658456,128.41343910,1,1,0,Y
ME183055,수태골 공영주차장,대구광역시 동구 용수동 907-1,35.9923765,128.6810109,1,1,0,Y
ME183056,낙동강승전기념관,대구광역시 남구 앞산순환로 574-110,35.827560977,128.58872119,1,1,0,Y
ME183057,이곡2동주민센터,대구광역시 달서구 계대동문로 77,35.855634776,128.50107098,1,1,0,Y
ME183058,신암5동주민센터,대구광역시 동구 아양로37길 92,35.8897037,128.6326875,1,1,0,Y
ME183059,복현2동주민센터,대구광역시 북구 복현로8길 16-5,35.895183356,128.62554729,1,1,0,Y
ME183060,대구환경공단 신천사업소,"대구광역시 북구 서변동 1290-4, 입구 좌측 주차구역",35.910053,128.5980954,1,1,0,Y
ME183061,만촌1동주민센터,대구광역시 수성구 국채보상로 1001,35.8662711,128.6395689,1,1,0,Y
ME183062,호산공영주차장,"대구광역시 달서구 호산동 714-1, 입구 우측",35.842778498,128.49013162,1,0,1,N
ME183063,용산역환승주차장,"대구광역시 달서구 장기동 810-4, 입구 좌측",35.848530792,128.52951891,1,0,1,N
ME183064,서촌공영주차장,"대구광역시 달서구 용산동 507, 입구 우측",35.862405614,128.52212472,1,0,1,N
ME183065,웃는얼굴 아트센터,"대구광역시 달서구 문화회관4길 22-7, 건너편 주차장 좌측",35.843759305,128.52223591,1,1,0,Y
ME183066,서변2공영주차장,"대구광역시 북구 서변동 1792, 입구 좌측",35.9210768,128.5983464,1,0,1,N
ME183067,팔달신시장공영주차장,"대구광역시 북구 노원로 32, 입구 좌측",35.8918583,128.5662294,1,0,1,N
ME183068,범물공영주차장,"대구광역시 수성구 지범로 232, 지하 좌측",35.8177986,128.6426182,1,0,1,N
ME183069,황금2동주민센터 앞 공영주차장,대구광역시 수성구 청수로31길 45,35.841675784,128.62539530,1,1,0,Y
ME183070,블루핸즈 현풍현대서비스,대구광역시 달성군 현풍면 국가산단북로 360,35.6654537,128.4301409,1,1,0,Y
ME183071,계명문화대학교,"대구광역시 달서구 달서대로 675, 학생전용주차장 옥상층",35.8599026,128.4911241,1,1,0,Y
ME183072,SW융합기술지원센터,"대구광역시 수성구 알파시티1로 170, 지하주차장 B01",35.8355921,128.6818292,1,1,0,Y
ME183077,호텔아젤리아,대구광역시 달성군 유가면 일연선사길 10,35.6927724,128.505986,1,1,0,Y
ME183144,대구환경공단 달성사업소,대구광역시 달성군 현풍면 현풍서로 147,35.692415060,128.42241654,3,3,0,Y
ME184067,대구시청,대구광역시 중구 국채보상로131길 17,35.8706135,128.6016338,1,0,1,N
ME184068,두류공원관리소,대구광역시 달서구 공원순환로 216,35.844707,128.561796,1,1,0,Y
ME184069,북구유통단지(EXCO),대구광역시 북구 유통단지로 90,35.907199,128.613253,1,1,0,Y
ME184070,시지근린공원 공영주차장,대구광역시 수성구 달구벌대로637길 5,35.841515,128.706201,1,1,0,Y
ME18C147,삼국유사 가온누리,대구광역시 군위군 의흥면 일연테마로 100,36.158508,128.69693,1,1,0,Y
ME18C170,북대구세무서,대구광역시 북구 침산동 402-3,35.888337,128.583212,1,1,0,Y
ME18C171,노원동행정복지센터,대구광역시 북구 노원동2가 214,35.890297126,128.57602020,1,1,0,Y
ME18C172,침산3동행정복지센터,대구광역시 북구 성북로 55,35.892053,128.589389,1,1,0,Y
ME18C173,침산공원,대구광역시 북구 침산동 1192-1,35.895815731,128.58413411,1,1,0,Y
ME18C174,서구 문화회관,대구광역시 서구 당산로 403,35.872177843,128.54599709,1,1,0,Y
ME18C175,대명1동 행정복지센터,대구광역시 남구 두류공원로 38,35.841448784,128.57357283,1,1,0,Y
ME18C176,도원동마을공영주차장,대구광역시 달서구 도원동 668-10,35.805873,128.547724,1,1,0,Y
ME18C177,낙동강 레포츠밸리,대구광역시 달성군 구지면 오설리 756,35.671921189,128.37141736,1,1,0,Y
ME18C178,안심2동 공영주차장,대구광역시 동구 용계동 923-3,35.875507,128.686917,1,1,0,Y
ME18C229,군위(춘천) 휴게소,대구광역시 군위군 군위읍 경북대로 4082,36.264836,128.576084,2,2,0,Y
ME18C230,군위국민체육센터 주차장,대구광역시 군위군 군위읍 군청로 158,36.237,128.573,2,2,0,Y
ME18C251,삼국유사 군위(서울) 휴게소,대구광역시 군위군 부계면 치산효령로 989-23,36.07904,128.697565,2,2,0,Y
ME18C254,대구 문화예술회관,대구광역시 달서구 달서구 공원순환로 201,35.844326550,128.56020707,2,2,0,Y
ME18C255,달서별빛캠프 캠핑장,대구광역시 달서구 달서구 송현동 산56번지,35.824056,128.55675,2,2,0,Y
ME18C257,논공(대구) 휴게소,대구광역시 달성군 논공읍 삼리리 543,35.764417,128.402159,2,2,0,Y
ME18C258,해안동 공영주차장,대구광역시 동구 방촌동 126-2번지,35.895994,128.584206,2,2,0,Y
ME18C259,율암동 공영주차장,대구광역시 동구 율암동 524-416 번지,35.880036,128.701384,2,2,0,Y
ME18C260,연암공원,대구광역시 북구 산격동 1233-8,35.899973,128.604496,2,2,0,Y
ME18C261,중앙119 구조본부,대구광역시 달성군 구지면 구지서로1,35.665818708,128.39136796,2,2,0,Y
ME18C262,비슬산 숲속 캠핑장,대구광역시 달성군 유가읍 용리 15-1*,35.691775371,128.50952414,2,2,0,Y
ME18C263,달성문화원,대구광역시 달성군 현풍면 현풍동로 92,35.698719064,128.45146032,2,2,0,Y
ME18C264,북구구민 운동장,대구광역시 북구 구암로 391,35.945710,128.573823,2,2,0,Y
ME18C265,서재문화체육센터,대구광역시 달성군 다사읍 다사로 750,35.884605,128.504816,2,2,0,Y
ME18C405,대구광역시청 별관,대구광역시 북구 연암로 40,35.891,128.601,4,4,0,Y
ME19C130,소보면사무소 주차장,대구광역시 군위군 소보면 송백로 1415,36.255139,128.475417,1,1,0,Y
ME19C143,달성군 보건소,대구광역시 달성군 현풍읍 하리 253-2,35.691944,128.446389,1,1,0,Y
ME19C227,현풍백년도깨비시장 공영주차장,대구광역시 달성군 현풍읍 원교리 12-1,35.6949127,128.4407276,2,2,0,Y
ME19C289,군위군 종합운동장,대구광역시 군위군 군위읍 내량길 28-28,36.2465,128.55675,2,2,0,Y
ME19C403,칠곡3지구 공영주차장,대구광역시 북구 구암동 771-2,35.942111,128.566139,4,4,0,Y
ME19C404,무학산공원,대구광역시 수성구 지산동 880-2,35.834083,128.629750,4,4,0,Y
ME19D114,장군졸음쉼터,대구광역시 군위군 효령면 경북대로 2384,36.1361114,128.580242,1,1,0,Y
ME19D216,관사정문 주차장,대구광역시 동구 둔산동 934-3,35.90203809,128.67347406,2,2,0,Y
ME19E138,우보면사무소 주차장,대구광역시 군위군 우보면 이화리 1196-7,36.194544,128.661596,1,1,0,Y
ME19E139,장곡휴양림 주차장,대구광역시 군위군 삼국유사면 장곡휴양림길 195,36.1298268,128.8352604,1,1,0,Y
ME19E161,범어2동 행정복지센터,대구광역시 수성구 범어동 415-4,35.862038,128.631209,1,1,0,Y
ME19E215,월광수변공원,대구광역시 달서구 도원동 928,35.805949368,128.54760518,2,2,0,Y
ME19E216,달성군청,대구광역시 달성군 논공읍 금포리 1313,35.77556,128.432063,2,2,0,Y
ME19E217,수성생활체육공원,대구광역시 수성구 지산동 산 136,35.8186,128.6354,2,2,0,Y
ME19F260,아미산 주차장,대구광역시 군위군 삼국유사면 삼국유사로 1122,36.1687232,128.8379913,2,2,0,Y
ME19F410,위천수변 테마공원,대구광역시 군위군 효령면 간동길 3-18,36.1765379,128.5843985,4,4,0,Y
ME19F412,물산업클러스터,대구광역시 달성군 구지면 국가산단대로40길 20,35.645238359,128.41948475,4,4,0,Y
ME19W401,국가물산업클러스터 주차장,대구광역시 달성군 구지면 국가산단대로40길 20,35.647423,128.419848,8,8,0,Y
ME19X404,대구스타디움 주차장,대구광역시 수성구 유니버시아드로,35.831746657,128.69299415,6,6,0,Y
ME19X405,대구 동촌유원지 서편주차장,대구광역시 동구 효목동 1042,35.879460,128.649155,7,7,0,Y
ME19X413,도림사 주차장,대구광역시 동구 인산로,35.9495931,128.7298030,5,5,0,Y
ME19X430,대구봉무공원 주차장,대구광역시 동구 봉무동,35.920415,128.647217,6,6,0,Y
ME19Y406,롯데렌탈 대구지점,대구광역시 동구 신암남로 127,35.881162,128.629337,4,4,0,Y
ME19Z223,이마트 성서점,대구광역시 달서구 이곡동로 24,35.853237,128.510256,2,0,2,N
ME20C182,두류1·2동1공영주차장,대구광역시 달서구 두류동 1252-4,35.855857,128.569531,1,1,0,Y
ME20C183,서남시장공영주차장,대구광역시 달서구 당산로41길 62,35.854062,128.544736,1,0,1,N
ME20C184,송현주공시장 공영주차장,대구광역시 달서구 송현로 8안길 6,35.8223214,128.5489175,1,1,0,Y
ME20C185,한국산업인력공단 대구지역본부,대구광역시 달서구 성서공단로 213,35.8358783,128.5056659,1,1,0,Y
ME20C186,논공읍행정복지센터,대구광역시 달성군 논공읍 비슬로 1779,35.774244,128.420596,1,1,0,Y
ME20C187,달성군보건소,대구광역시 달성군 현풍읍 현풍중앙로 27,35.6918817,128.4462723,1,1,0,Y
ME20C188,신암3동행정복지센터,대구광역시 동구 신암남로 67,35.879398,128.623172,1,1,0,Y
ME20C189,한국사학진흥재단,대구광역시 동구 혁신대로 345,35.87656412,128.7349966,1,1,0,Y
ME20C285,달성습지생태학습관,대구광역시 달성군 화원읍 구라1길 88,35.8159000,128.4861019,2,2,0,Y
ME20C286,읍내동 행정복지센터,대구광역시 북구 읍내동 660-2,35.946211,128.550539,2,2,0,Y
ME20C287,한국도로공사 북대구영업소,대구광역시 북구 서변남로 121,35.911213,128.584818,2,2,0,Y
ME20C288,한국도로공사 서대구영업소,대구광역시 서구 가르뱅이로 102-30,35.8833794,128.5250358,2,2,0,Y
ME20C304,대구경북첨단의료산업진흥재단,대구광역시 동구 첨복로 80,35.88159471,128.73661614,3,3,0,Y
ME20C414,낙동강물환경연구소,대구광역시 달성군 구지면 국가산단대로52길 24-11,35.654018106,128.42198098,4,4,0,Y
ME20D206,한국산업기술평가관리원,대구광역시 동구 첨단로8길32,35.878648,128.733636,2,2,0,Y
ME21A140,한국국토정보공사 군위지사,대구광역시 군위군 군위읍 동서1길 13,36.2371534,128.5676506,1,1,0,Y
ME21A903,논공(대구) 휴게소,대구광역시 달성군 논공읍 삼리리 538-2,35.7649622,128.40266,4,4,0,Y
ME21A910,논공(광주) 휴게소,대구광역시 달성군 논공읍 광주대구고속도로 169,35.7672171,128.4034658,3,3,0,Y
ME21B130,대구강북경찰서,대구광역시 북구 동암로 130,35.9435074,128.5660828,1,1,0,Y
ME21B198,대구수성경찰서,대구광역시 수성구 달구벌대로 2460,35.85836914,128.63194358,1,1,0,Y
ME21B1D2,소방장비관리센터,대구광역시 군위군 효령면 중리길 7-34,36.154101,128.5832387,1,1,0,Y
ME21B262,군위(춘천) 휴게소,대구광역시 군위군 군위읍 경북대로 4082,36.2658005,128.5768088,2,2,0,Y
ME21B301,한국산업단지공단 대구지역본부,대구광역시 달서구 성서공단로 217,35.8359798,128.5063884,3,3,0,Y
ME21C219,근로복지공단 대구병원,대구광역시 북구 학정로 515,35.951406,128.564869,2,2,0,Y
ME21C228,대구성서경찰서,대구광역시 달서구 달구벌대로259길 15,35.853128,128.509392,2,2,0,Y
ME21E401,낙동강 물환경연구소,대구광역시 달성군 구지면 국가산단대로52길 24-11,35.6539132,128.4221178,4,4,0,Y
ME22C189,군위경찰서,대구광역시 군위군 군위읍 중앙길 74,36.2347847,128.5666862,1,1,0,Y
ME22C193,군위군노인복지관,대구광역시 군위군 군위읍 군청로 98-6,36.2320257,128.5706331,1,1,0,Y
ME22C1A1,대구달서경찰서,대구광역시 달서구 학산로55,35.8300093,128.5338376,1,1,0,Y
ME22C1A2,대구재활센터,대구광역시 달서구 호산동로 102,35.8442461,128.4860036,1,1,0,Y
ME22C1A3,비원노인복지관,대구광역시 서구 서대구로 268,35.8819033,128.5557923,1,1,0,Y
ME22C1A4,달성군종합사회복지관,대구광역시 달성군 논공읍 논공로 697-9,35.7302262,128.4517363,1,1,0,Y
ME22C250,논공(대구)휴게소(5번국도),대구광역시 달성군 논공읍 삼리리 538-4,35.7642989,128.4020386,2,2,0,Y
ME22C251,대구동부경찰서,대구광역시 동구 반야월북로 209,35.8739669,128.7202251,2,2,0,Y
ME22C252,대구남부경찰서,대구광역시 남구 대명로 249,35.8425421,128.5840598,2,2,0,Y
ME22C253,한국산업인력공단 대구지역본부,대구광역시 달서구 갈산동 971-6,35.83590547,128.50580664,2,2,0,Y
ME22D191,복현지구대,대구광역시 북구 경진로1길 50,35.8941604,128.617994,1,1,0,Y
ME22D192,대곡파출소,대구광역시 달서구 갈밭로 51,35.8030751,128.5287758,1,1,0,Y
ME22D1C0,강북지구대,대구광역시 북구 동암로 171,35.9436296,128.5696827,1,1,0,Y
ME22D245,군위전통시장 주차타워,대구광역시 군위군 군위읍 서부리 9-5,36.2405333,128.5678494,2,2,0,Y
ME22D254,화원파출소,대구광역시 달성군 화원읍 명천로 100,35.8025315,128.5070956,2,2,0,Y
ME23A218,대구지방기상청,대구광역시 동구 효동로2길 10,35.8784641,128.6530046,2,2,0,Y
ME23B113,군위군청,대구광역시 군위군 군위읍 동부리 290,36.2427968,128.5716618,1,1,0,Y
ME23B114,대구광역시교통연수원,대구광역시 수성구 지산동 761-10,35.8302171,128.630496,1,1,0,Y
ME23B115,남구시니어행복센터,대구광역시 남구 대명동 1600-7,35.8409928,128.5610222,1,1,0,Y
ME23B186,망우당공원 택시쉼터,대구광역시 동구 효동로2길 93 (효목동),35.8762776,128.6561679,1,1,0,Y
ME24A243,대구광역시 군위군청,대구광역시 군위군 군위읍 군청로 220,36.2419899,128.5722207,2,2,0,Y
ME24A244,군위 전투전승기념공원,대구광역시 군위군 삼국유사면 동부로 81,36.1107933,128.7465163,2,2,0,Y
ME24A248,비슬산관광지 주차장,대구광역시 달성군 유가읍 용리 산17-13,35.6925406,128.5048722,2,2,0,Y
ME24B142,성서운동장,대구광역시 달서구 선원로133,35.860444,128.506337,1,1,0,Y
ME24B143,장기공원 주차장,대구광역시 달서구 문화회관 4길22-7,35.843916,128.522143,1,1,0,Y
ME24B144,효령면행정복지센터,대구광역시 군위군 효령면 치산효령로 2400,36.156755,128.585307,1,1,0,Y
ME24B207,대구경북지방중소벤처기업청 청사,대구광역시 달서구 성서4차 점단로122-11,35.85,128.514873,2,2,0,Y
ME24B208,한국수자원공사 달성보,대구광역시 달성군 논공읍 비슬로1193,35.736518,128.419961,2,2,0,Y
ME25C165,군위농산물 푸드유통센터,대구광역시 군위군 군위읍 도군로 2695,36.2437766,128.5652236,1,1,0,Y
ME25C166,농기계사업소 동부분소,대구광역시 군위군 산성면 산성가음로 998,36.1466208,128.7124166,1,1,0,Y
ME25C167,학산공원 삼거리 주차장,대구광역시 달서구 본동 1118,35.8324695,128.5386968,1,1,0,Y
ME25C168,E-share 대구샘기억학교,대구광역시 달서구 진천로 9,35.8106756,128.521419,1,1,0,Y
ME25C169,E-share 덕수복지재단 미소마을,대구광역시 달성군 다사읍 다사로 603,35.8517436,128.4497071,1,1,0,Y
ME25C170,신서혁신도시 나불지 공영주차장 2,대구광역시 동구 각산동 1131,35.8795815,128.7181757,1,1,0,Y
ME25C171,동촌유원지 3 공영주차장 2,대구광역시 동구 효목동 1182,35.877799,128.6552914,1,1,0,Y
ME25C172,E-share 대불노인복지관,대구광역시 북구 복현로 125,35.898781,128.6167825,1,1,0,Y
ME25C173,산격4동 공영주차장,대구광역시 북구 산격로19길 4,35.8990036,128.606817,1,1,0,Y
