pkltId,pkltNm,lat,lng,roadNmAddr,유료무료
361-2-000042,한밤마을 주차장,36.064372,128.656631,,무료
361-2-000043,구룡지 주차장,36.153514,128.609803,,무료
361-2-000044,장군마을 주차장,36.123323,128.574583,,무료
361-2-000045,제동서원 주차장,36.123349,128.573005,,무료
361-2-000046,효령면행정복지센터 주차장,36.156676,128.585371,,무료
361-2-000047,법주사 주차장,36.27226,128.441899,,무료
361-2-000048,보현골 주차장,36.296519,128.430234,,무료
361-2-000050,동부리 마을주차장,36.23251382,128.5704626,,
361-2-000051,동부리 마을주차장,36.23227912,128.57100846,,
361-3-000001,"군위군민회관, 군위노인복지회관 주차장",36.23186704,128.57065264,대구 군위군 군위읍 군청로 98-6,
361-3-000002,군위군청 주차장,36.24254442,128.57326904,대구 군위군 군위읍 군청로 200,
361-3-000003,"삼국유사교육문화회관, 국민체육센터 주차장",36.23710958,128.57456162,대구 군위군 군위읍 군청로 158,
361-4-000004,사유원 2 주차장,36.092003,128.681087,,무료
150-4-000114,동아백화점 쇼핑점 별관주차장,35.86776231,128.59161432,대구 중구 종로 21,유료
154-4-000023,동아아울렛 강북점 별관주차장,35.93323604,128.54809213,대구 북구 칠곡중앙대로 419,유료
155-4-000031,동아백화점 수성점 별관주차장,35.82138743,128.64097064,대구 수성구 용학로 292,유료
