statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m,complex_id,complex_name,cohort
CV000952,동대구벤처밸리 기업성장지원센터,대구광역시 동구 동대구로 465,35.872167,128.62477,01,06,50,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.872167,128.62477,270.4460677517292,APT2025-19,e편한세상동대구역센텀스퀘어,2025
CV001396,대구테크노파크 대구벤처센터,대구광역시 동구 동대구로 475,35.872833,128.624825,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.872833,128.624825,273.23181001149874,APT2025-19,e편한세상동대구역센텀스퀘어,2025
PW801141,재단법인대구디지털혁신진흥원(T),대구광역시 동구 동대구로 469,35.872142054,128.62483137,02,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.872142054,128.62483137,276.3649574356557,APT2025-19,e편한세상동대구역센텀스퀘어,2025
CV003131,대구시_대구테크노파크 동대구캠퍼스 2동,대구광역시 동구 동대구로 481,35.87325,128.624797,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.87325,128.624797,279.55837107904443,APT2025-19,e편한세상동대구역센텀스퀘어,2025
CV002169,대구스케일업허브,대구광역시 동구 동대구로 465,35.871777,128.624853,01,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871777,128.624853,288.01701440390497,APT2025-19,e편한세상동대구역센텀스퀘어,2025
CV002196,대구경북디자인진흥원,대구광역시 동구 동대구로 461,35.871416,128.624825,03,04,100,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871416,128.624825,300.4454468533154,APT2025-19,e편한세상동대구역센텀스퀘어,2025
SF003317,대구무역회관 (완속충전기),대구광역시 동구 동대구로 489,35.874208512,128.62482043,00,02,7,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.874208512,128.62482043,326.75724159782425,APT2025-19,e편한세상동대구역센텀스퀘어,2025
EV006712,대구동구 대구무역회관,대구광역시 동구 동대구로 489,35.874208512,128.62482043,02,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.874208512,128.62482043,326.75724159782425,APT2025-19,e편한세상동대구역센텀스퀘어,2025
CV003071,대구시_대구상공회의소,대구광역시 동구 동대구로 457,35.871083,128.624964,01,06,50,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871083,128.624964,328.7908675018587,APT2025-19,e편한세상동대구역센텀스퀘어,2025
PL033196,동대구삼환나우빌,대구 동구 동부로 81,35.8757736,128.6210968,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8757736,128.6210968,361.9737844185946,APT2025-19,e편한세상동대구역센텀스퀘어,2025
PL031999,대구 북구 동대구유성푸르나임아파트,대구 동구 동부로22길 48,35.872502,128.6260826,00,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.872502,128.6260826,385.0515893808993,APT2025-19,e편한세상동대구역센텀스퀘어,2025
KP000666,동대구유성푸르나임 아파트,대구광역시 동구 신천동 동부로22길 48,35.8724363153,128.6262200222,01,06,50,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8724363153,128.6262200222,397.6377148495222,APT2025-19,e편한세상동대구역센텀스퀘어,2025
PI722554,신천휴먼시아6단지아파트,대구광역시 동구 송라로11길 39,35.870912318,128.61729013,10,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.870912318,128.61729013,447.032266142141,APT2025-19,e편한세상동대구역센텀스퀘어,2025
SF002969,한국건강관리협회 대구지부 (완속충전기),대구광역시 동구 장등로 16,35.86879023,128.62353479,01,02,11,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.86879023,128.62353479,448.1050710412483,APT2025-19,e편한세상동대구역센텀스퀘어,2025
LU101181,신천두산위브,대구광역시 동구 국채보상로 829,35.8685525,128.6222365,09,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8685525,128.6222365,448.37557791923746,APT2025-19,e편한세상동대구역센텀스퀘어,2025
HY000753,현대아울렛 대구점,대구광역시 동구 동대구로 454,35.870779,128.626281,11,02,7,10:30 ~ 21:00,현대엔지니어링,N,N,2026-07-25T20:38:50+09:00,35.870779,128.626281,449.3946872928854,APT2025-19,e편한세상동대구역센텀스퀘어,2025
PI708859,신천두산위브B,대구광역시 동구 국채보상로 829,35.868524806,128.62193026,01,02,7,08:00~20:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.868524806,128.62193026,449.9355567736973,APT2025-19,e편한세상동대구역센텀스퀘어,2025
HY001691,대구 신천휴먼시아6단지,대구광역시 동구 송라로11길 39,35.870891,128.617188,03,02,7,24시간 이용가능,현대엔지니어링,Y,N,2026-07-25T20:38:50+09:00,35.870891,128.617188,456.39634555089725,APT2025-19,e편한세상동대구역센텀스퀘어,2025
HM000519,동대구반도유보라,대구광역시 동구 송라로16길 11,35.875528732,128.61795627,12,02,7,24시간 이용가능,HUMAX EV,N,N,2026-07-25T20:38:50+09:00,35.875528732,128.61795627,478.33701583420435,APT2025-19,e편한세상동대구역센텀스퀘어,2025
CV002401,동대구역더샵센터시티아파트,대구광역시 동구 동부로19길 18,35.876749,128.623464,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.876749,128.623464,487.9959851619896,APT2025-19,e편한세상동대구역센텀스퀘어,2025
PI000239,대구시 동부소방서,대구광역시 동구 동대구로 507,35.8759858474,128.6252252194,01,02,7,24시간 이용가능,GS차지비,,N,2026-07-25T20:38:50+09:00,35.8759858474,128.6252252194,488.83220777741525,APT2025-19,e편한세상동대구역센텀스퀘어,2025
TS271402,청구고등학교,대구광역시 동구 국채보상로 827,35.868361,128.61995,01,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.868361,128.61995,497.1228057584935,APT2025-19,e편한세상동대구역센텀스퀘어,2025
LU003389,대구동성로주차장,대구광역시 중구 국채보상로123길 5,35.871214,128.59702,05,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.871214,128.59702,144.9005579714118,APT2025-20,더샵동성로센트리엘,2025
PI807412,대구 중구 동성로 중앙주차장,대구광역시 중구 동성로2길 80,35.8692144,128.5971838,01,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.8692144,128.5971838,152.75398462839075,APT2025-20,더샵동성로센트리엘,2025
EZ300474,대구 동성로 스파크,대구광역시 중구 동성로6길 61,35.8687083,128.5987415,01,02,7,24시간 이용가능,(주)차지인,Y,N,2026-07-25T20:38:50+09:00,35.8687083,128.5987415,185.97514895040607,APT2025-20,더샵동성로센트리엘,2025
EZ250001,EVZ 동성로 스파크,대구광역시 중구 동성로3길 84,35.868649,128.598702,01,06,50,24시간 이용가능,(주)차지인,Y,N,2026-07-25T20:38:50+09:00,35.868649,128.598702,191.44860264107436,APT2025-20,더샵동성로센트리엘,2025
SF002258,신용보증기금 (대구지점),대구광역시 중구 경상감영길 221,35.8718238,128.5995626,04,02,3,09:00~18:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8718238,128.5995626,207.98378976681283,APT2025-20,더샵동성로센트리엘,2025
SF001002,씨네시티한일,대구광역시 중구 동성로 39,35.870489711,128.59537694,04,02,3,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.870489711,128.59537694,254.1756088663394,APT2025-20,더샵동성로센트리엘,2025
TDP00009,교보생명 동성로사옥,대구광역시 중구 국채보상로 586,35.870594,128.594818,01,02,7,07:00~24:00,타디스테크놀로지,N,N,2026-07-25T20:38:50+09:00,35.870594,128.594818,305.36160684186007,APT2025-20,더샵동성로센트리엘,2025
ME184067,대구시청,대구광역시 중구 국채보상로131길 17,35.8706135,128.6016338,01,06,50,24시간 이용가능,기후에너지환경부,N,N,2026-07-25T20:38:50+09:00,35.8706135,128.6016338,312.0189110274249,APT2025-20,더샵동성로센트리엘,2025
CV003571,대구시_대구시청 지상1층,대구광역시 중구 국채보상로131길 17,35.870639,128.6018,02,06,50,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.870639,128.6018,327.2113303609441,APT2025-20,더샵동성로센트리엘,2025
JE080003,(주)우리은행 대구지점,대구광역시 중구 중앙대로 418,35.8702606,128.5941282,01,02,7,평일 09:00~18:00,제주전기자동차서비스,Y,N,2026-07-25T20:38:50+09:00,35.8702606,128.5941282,366.0534358359569,APT2025-20,더샵동성로센트리엘,2025
KP005271,대구경북건설지사,대구광역시 중구 공평로 96,35.8726,128.6012,01,02,7,09:00~18:00,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8726,128.6012,371.25835153843957,APT2025-20,더샵동성로센트리엘,2025
CV003573,대구시_국채보상운동기념공원주차장,대구광역시 중구 공평로10길 25,35.868444,128.601716,01,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.868444,128.601716,380.0785693620653,APT2025-20,더샵동성로센트리엘,2025
PI752996,대구시 흥구삼덕빌딩,대구광역시 중구 동성로3길 35,35.866935,128.5972768,01,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.866935,128.5972768,385.2845515551228,APT2025-20,더샵동성로센트리엘,2025
ST271102,히로텔모텔(투숙객 전용),대구광역시 중구 국채보상로 657-12,35.870012,128.603037,01,02,7,24시간 이용가능,SK일렉링크,Y,N,2026-07-25T20:38:50+09:00,35.870012,128.603037,438.08675300526147,APT2025-20,더샵동성로센트리엘,2025
ST271109,동인시티타운(입주민 전용),대구광역시 중구 국채보상로131길 55,35.8728,128.601981,01,02,7,24시간 이용가능,SK일렉링크,N,N,2026-07-25T20:38:50+09:00,35.8728,128.601981,439.00744355929135,APT2025-20,더샵동성로센트리엘,2025
PW014650,동성로하우스디어반 관리사무소,대구광역시 중구 국채보상로 570,35.8705772,128.593249,02,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.8705772,128.593249,446.1320520056334,APT2025-20,더샵동성로센트리엘,2025
PIH01712,비엘주차장,대구광역시 중구 중앙대로81길 7,35.8696717,128.5932232,03,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8696717,128.5932232,453.3102971909745,APT2025-20,더샵동성로센트리엘,2025
EV008499,국민은행 대구지점,대구광역시 중구 중앙대로 401(남일동),35.8688367,128.5934025,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8688367,128.5934025,461.8432570608679,APT2025-20,더샵동성로센트리엘,2025
PI202733,케이티대구타워,대구광역시 중구 동덕로 167,35.8696592,128.6033867,11,02,14,비개방,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8696592,128.6033867,473.98717058429327,APT2025-20,더샵동성로센트리엘,2025
PI306068,유니온스퀘어,대구광역시 중구 동성로1길 15,35.867008,128.594644,01,02,7,09:00~18:00,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.867008,128.594644,487.56916869874715,APT2025-20,더샵동성로센트리엘,2025
PI202801,케이티대구타워,"대구광역시 중구 동덕로 167 (동인동2가, KT대구지사(동인동우체국))",35.8696115,128.603585,21,02,14,비개방,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8696115,128.603585,492.46788390748907,APT2025-20,더샵동성로센트리엘,2025
CV002471,국채보상운동기념공원주차장,대구광역시 중구 국채보상로 670,35.868889,128.60341,03,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.868889,128.60341,496.5448529992043,APT2025-20,더샵동성로센트리엘,2025
EV019067,대구남구 용마맨션 1,대구광역시 남구 대명로 145,35.8394639,128.5736919,01,02,7,24시간 이용가능,주식회사 에버온,N,N,2026-07-25T20:38:50+09:00,35.8394639,128.5736919,150.89867687122657,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
LU004142,동신점보아파트,대구광역시 남구 대명로 177,35.839376,128.577147,01,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.839376,128.577147,198.0090229056022,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
PI202778,케이티남대구빌딩,"대구광역시 남구 안지랑로 82 (대명동, KT남대구지사)",35.8388933,128.5719065,02,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8388933,128.5719065,288.44091764552434,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
KRC10171,하지스퀘어,대구광역시 남구 두류공원로5길 45-8,35.839863,128.572208,02,02,11,24시간 이용가능,이브이씨원,Y,N,2026-07-25T20:38:50+09:00,35.839863,128.572208,289.53561848403575,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
NT102180,대구 앞산리슈빌앤리마크2단지,대구광역시 남구 안지랑로 74,35.83836,128.57178,02,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.83836,128.57178,302.0875226096216,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
ME18C175,대명1동 행정복지센터,대구광역시 남구 두류공원로 38,35.841448784,128.57357283,01,06,100,24시간 이용가능,기후에너지환경부,Y,N,2026-07-25T20:38:50+09:00,35.841448784,128.57357283,332.18165704145514,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
HM710014,_KT&G 코스모대구사업소,대구광역시 남구 대명로 124,35.8386299,128.5711945,03,02,7,24시간 이용가능,휴맥스이브이,N,N,2026-07-25T20:38:50+09:00,35.8386299,128.5711945,352.22647044974235,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
CV003127,대구시_대명9동 행정복지센터,대구광역시 남구 큰골길 53,35.837225,128.579385,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.837225,128.579385,420.9567100525011,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
CV003062,홈플러스 남대구점,대구광역시 남구 대명로 116,35.83892,128.570358,03,04,100,10:00~22:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.83892,128.570358,427.9755563575145,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
LU003963,대명동파크맨션,대구광역시 남구 대명복개로 230,35.84113,128.57112,06,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.84113,128.57112,447.13256866727204,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
KP002173,홈플러스 남대구점,대구광역시 남구 대명로 116,35.8386903425,128.5698545725,01,06,,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8386903425,128.5698545725,472.8550211509853,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
EV013088,대구남구 개나리맨션,대구광역시 남구 대명로 117,35.839872789,128.57003713,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.839872789,128.57003713,473.7356297293079,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
PL032786,개나리맨션,대구 남구 대명로 117,35.8398728,128.5700371,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8398728,128.5700371,473.73856293390844,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
NT102179,대구 앞산리슈빌앤리마크1단지,대구광역시 남구 안지랑로 73,35.83744,128.57,03,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.83744,128.57,481.5871003742753,APT2025-21,영대병원역골드클래스센트럴오피스텔,2025
CV003115,대구시_본동행정복지센터,대구광역시 달서구 구마로26길 62,35.834448,128.541055,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.834448,128.541055,159.6637533131386,APT2025-22,달서롯데캐슬센트럴스카이,2025
EZ002091,대구공업대학교_위니텍,대구광역시 달서구 송현로 205,35.8351184,128.5419565,01,02,7,24시간 이용가능,(주)차지인,N,N,2026-07-25T20:38:50+09:00,35.8351184,128.5419565,203.20397192446939,APT2025-22,달서롯데캐슬센트럴스카이,2025
PC001562,달서코아루더리브(대구),대구광역시 달서구 와룡로 42,35.8362882,128.5374954,04,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.8362882,128.5374954,224.28126434586687,APT2025-22,달서롯데캐슬센트럴스카이,2025
CV002144,올림픽기념국민생활관,대구광역시 달서구 학산로 130,35.8335919,128.5409839,02,04,100,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.8335919,128.5409839,230.69877022249887,APT2025-22,달서롯데캐슬센트럴스카이,2025
EZ002092,대구공업대학교_평생교육원,대구광역시 달서구 송현로 205,35.835415,128.54285,01,02,7,24시간 이용가능,(주)차지인,Y,N,2026-07-25T20:38:50+09:00,35.835415,128.54285,281.32333769344984,APT2025-22,달서롯데캐슬센트럴스카이,2025
KP003780,달서구노인종합복지관,대구광역시 달서구 학산로 140,35.833430625158,128.5417838845,01,06,50,24시간 이용가능,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.833430625158,128.5417838845,286.82482385011104,APT2025-22,달서롯데캐슬센트럴스카이,2025
PW101126,유림노르웨이아침아파트,대구광역시 달서구 구마로 97,35.837827286,128.5383658,05,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.837827286,128.5383658,296.55087978751334,APT2025-22,달서롯데캐슬센트럴스카이,2025
PW010451,유림노르웨이아침,대구광역시 달서구 구마로 97,35.8378288,128.5383673,03,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.8378288,128.5383673,296.6481064171088,APT2025-22,달서롯데캐슬센트럴스카이,2025
PWE02950,유림노르웨이아침아파트,대구광역시 달서구 구마로 97,35.83783,128.53837,01,02,3,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.83783,128.53837,296.66896959163205,APT2025-22,달서롯데캐슬센트럴스카이,2025
LU101542,빌리브클라쎄아파트,대구광역시 달서구 와룡로 41,35.8364656,128.5363571,03,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8364656,128.5363571,326.25647469556895,APT2025-22,달서롯데캐슬센트럴스카이,2025
LU003218,주식회사청명건설,대구광역시 달서구 구마로 89,35.837841,128.537598,02,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.837841,128.537598,332.52447062486465,APT2025-22,달서롯데캐슬센트럴스카이,2025
ME25C167,학산공원 삼거리 주차장,대구광역시 달서구 본동 1118,35.8324695,128.5386968,01,04,100,24시간 이용가능,기후부,Y,N,2026-07-25T20:38:50+09:00,35.8324695,128.5386968,338.91077581297185,APT2025-22,달서롯데캐슬센트럴스카이,2025
LU004186,본리동한신아파트,대구광역시 달서구 와룡로14길 53,35.838306,128.540909,03,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.838306,128.540909,340.1604065062676,APT2025-22,달서롯데캐슬센트럴스카이,2025
KP003772,학산근린공원삼거리주차장,대구광역시 달서구 학산로 104-11,35.832327247798,128.5385782094,01,06,50,24시간 이용가능,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.832327247798,128.5385782094,357.1056842230155,APT2025-22,달서롯데캐슬센트럴스카이,2025
HM001818,아카시아아파트,대구광역시 달서구 대명천로 153,35.8379774,128.5421457,01,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8379774,128.5421457,359.9598310262577,APT2025-22,달서롯데캐슬센트럴스카이,2025
BNBN0585,대구 새본리중학교,"대구 달서구 대명천로 167 (본리동, 새본리중학교)",35.8392164,128.540979,01,02,7,24시간 이용가능,블루네트웍스,N,N,2026-07-25T20:38:50+09:00,35.8392164,128.540979,439.0408123771695,APT2025-22,달서롯데캐슬센트럴스카이,2025
IN053047,월성5단지아파트,대구광역시 달서구 구마로12길 89,35.8323,128.5364,01,02,7,24시간 이용가능,신세계아이앤씨,N,Y,2026-07-25T20:38:50+09:00,35.8323,128.5364,457.0707857959039,APT2025-22,달서롯데캐슬센트럴스카이,2025
PIS00571,대구 달서구 월성5단지아파트,대구광역시 달서구 구마로12길 89,35.8323,128.5364,07,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8323,128.5364,457.0707857959039,APT2025-22,달서롯데캐슬센트럴스카이,2025
EP190050,달서구 펠리체(한명화),대구광역시 달서구 와룡로16길 27-3,35.8394306,128.5385444,01,02,7,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,이카플러그,Y,N,2026-07-25T20:38:50+09:00,35.8394306,128.5385444,460.7125554875147,APT2025-22,달서롯데캐슬센트럴스카이,2025
SF002583,달서유림 노르웨이숲 (완속충전기),대구광역시 달서구 와룡로 67,35.8387951,128.5362236,01,02,11,05:00~익일01:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8387951,128.5362236,492.31122337617825,APT2025-22,달서롯데캐슬센트럴스카이,2025
SF001285,달서유림 노르웨이숲,대구광역시 달서구 와룡로 67,35.83879514,128.53622362,01,02,3,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.83879514,128.53622362,492.3134765556704,APT2025-22,달서롯데캐슬센트럴스카이,2025
CV001701,범어공영주차장,대구광역시 수성구 범어 248-1,35.8569187,128.633352,01,04,100,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.8569187,128.633352,67.12636319755933,APT2026-01,범어자이,2026
ME21B198,대구수성경찰서,대구광역시 수성구 달구벌대로 2460,35.85836914,128.63194358,01,04,100,24시간 이용가능,기후에너지환경부,Y,N,2026-07-25T20:38:50+09:00,35.85836914,128.63194358,155.49976217339682,APT2026-01,범어자이,2026
CV003480,대구시_수성구청,대구광역시 수성구 달구벌대로 2450,35.857973,128.63088,02,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.857973,128.63088,186.41236059160624,APT2026-01,범어자이,2026
HM710077,범어 SK VIEW 아파트,대구광역시 수성구 범어로 75,35.8563549,128.6345011,02,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8563549,128.6345011,186.7385112554436,APT2026-01,범어자이,2026
PW100359,범어SKVIEW아파트1단지,대구광역시 수성구 범어로 75,35.856328802,128.6345065,02,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.856328802,128.6345065,188.45953558254115,APT2026-01,범어자이,2026
PWE05262,범어skview아파트2단지,대구광역시 수성구 범어로 73,35.8563288,128.6345065,01,02,3,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.8563288,128.6345065,188.45963529418844,APT2026-01,범어자이,2026
PWE05263,범어skview아파트1단지,대구광역시 수성구 범어로 75,35.8563288,128.6345065,01,02,3,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.8563288,128.6345065,188.45963529418844,APT2026-01,범어자이,2026
EV018307,대구수성 우방3차범어타운 1,대구광역시 수성구 달구벌대로492길 12,35.8575406,128.630619,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8575406,128.630619,188.70460167927996,APT2026-01,범어자이,2026
CV002107,수성구청,대구광역시 수성구 달구벌대로 2450,35.8584503,128.6311087,01,04,100,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.8584503,128.6311087,204.69542112727655,APT2026-01,범어자이,2026
PI700664,범어우방파크빌,대구광역시 수성구 달구벌대로496길 36,35.855377511,128.63370858,01,02,7,09시~23시,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.855377511,128.63370858,213.36811281672172,APT2026-01,범어자이,2026
PI735228,범어우방파크빌B,대구광역시 수성구 달구벌대로496길 36 범어우방파크빌,35.855177063,128.63370446,03,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.855177063,128.63370446,233.30931065354005,APT2026-01,범어자이,2026
PW100360,범어SKVIEW아파트2단지,대구광역시 수성구 범어로 73,35.855654218,128.63455221,02,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.855654218,128.63455221,234.99984253168836,APT2026-01,범어자이,2026
LU003223,디에스라이프,대구광역시 수성구 달구벌대로 2461,35.859195,128.631892,01,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.859195,128.631892,243.65058644692414,APT2026-01,범어자이,2026
CV002819,대구범어초등학교,대구광역시 수성구 달구벌대로489길 55,35.8598858,128.6325226,03,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.8598858,128.6325226,311.1950504883882,APT2026-01,범어자이,2026
HE212797,범어풀비체아파트,대구광역시 수성구 범어로 61,35.854546,128.634695,02,02,7,24시간 이용가능,한국전기차충전서비스,Y,N,2026-07-25T20:38:50+09:00,35.854546,128.634695,338.12624008018656,APT2026-01,범어자이,2026
PW100687,힐스테이트 범어 입주자대표회의,대구광역시 수성구 범어로18길 22,35.856800188,128.63654501,10,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.856800188,128.63654501,353.62686066173546,APT2026-01,범어자이,2026
PI067893,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,35.85921142,128.62926245,01,02,7,09:00~18:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.85921142,128.62926245,384.98719352848036,APT2026-01,범어자이,2026
LU100316,가든하이츠1단지,대구광역시 수성구 범어로 45,35.85402041,128.63509205,03,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.85402041,128.63509205,406.62656127496234,APT2026-01,범어자이,2026
PC001755,수성범어W아파트(대구),대구광역시 수성구 달구벌대로 2436,35.8583723,128.6283459,01,02,7,24시간 이용가능,아이파킹,N,N,2026-07-25T20:38:50+09:00,35.8583723,128.6283459,412.24065802489025,APT2026-01,범어자이,2026
PI068147,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.6296016,04,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.860367037,128.6296016,455.77297003831086,APT2026-01,범어자이,2026
PI740398,두산위브더제니스지하2층,대구광역시 수성구 달구벌대로 2435,35.8600633,128.6290511,01,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8600633,128.6290511,462.44169964523,APT2026-01,범어자이,2026
KP001671,범어롯데캐슬,대구광역시 수성구 범어동 동대구로 300,35.8567880713,128.6273481909,01,02,7,,한국전기차충전서비스,Y,N,2026-07-25T20:38:50+09:00,35.8567880713,128.6273481909,477.83316939240467,APT2026-01,범어자이,2026
PI808468,대구 수성구 범어롯데캐슬,대구광역시 수성구 동대구로 300,35.8567863,128.6273463,03,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8567863,128.6273463,478.01698250726,APT2026-01,범어자이,2026
EV006878,대구수성 범어롯데캐슬 1,대구광역시 수성구 동대구로 300,35.856786295,128.62734627,01,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.856786295,128.62734627,478.0197185787809,APT2026-01,범어자이,2026
PL031601,대구 범어동일하이빌,대구 수성구 동대구로52길 55,35.8543115,128.6283397,07,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8543115,128.6283397,495.353104464206,APT2026-01,범어자이,2026
