matched_id,parking_name,parking_addr,parking_type,parking_spaces,statId,charger_name,charger_addr,limitYn,distance_m,name_match,address_number_match,evidence_grade,evidence
155-2-000016,대구어린이세상역앞 공영주차장,대구광역시 수성구 황금동 635-5,공영,204,CV001241,시설공단대구_어린이회관 공영주차장,대구광역시 수성구 황금동 637-1,N,53.1,False,False,NEARBY_ONLY,좌표 거리 53.1m · 거리만 가까움: 현장/주소 검토 필요
152-1-000074,삼익뉴타운2차 주변,대구광역시 서구 내당동 308-11,공영,74,EV013469,대구서구 삼익뉴타운 5,대구광역시 서구 평리로 236,Y,53.2,False,False,NEARBY_ONLY,좌표 거리 53.2m · 거리만 가까움: 현장/주소 검토 필요
361-2-000004,사라온이야기마을 주차장,대구광역시 군위군 군위읍 서부리 39-3,공영,7,ME21A140,한국국토정보공사 군위지사,대구광역시 군위군 군위읍 동서1길 13,N,53.2,False,False,NEARBY_ONLY,좌표 거리 53.2m · 거리만 가까움: 현장/주소 검토 필요
157-1-000092,비슬로495길 A,대구광역시 달성군 화원읍 성산리 505,공영,64,PI740208,화원대백,대구광역시 달성군 화원읍 성화로6길 5,N,53.2,False,False,NEARBY_ONLY,좌표 거리 53.2m · 거리만 가까움: 현장/주소 검토 필요
156-2-000032,상인2공영주차장,대구시 달서구 상인동 1528-3,공영,65,CV003110,대구시_상인1동행정복지센터,대구광역시 달서구 상인서로 40,N,53.3,False,False,NEARBY_ONLY,좌표 거리 53.3m · 거리만 가까움: 현장/주소 검토 필요
151-1-000143,중앙고속 차고지 앞 주차장,대구광역시 동구 신천동 335-6,공영,0,PIH01595,리더스모텔,대구광역시 동구 동부로26길 38,Y,53.5,False,False,NEARBY_ONLY,좌표 거리 53.5m · 거리만 가까움: 현장/주소 검토 필요
151-1-000124,율하3 공영주차장,대구광역시 동구 율하동 376-4,공영,38,LU100986,율하휴먼시아7단지,대구광역시 동구 안심로22길 55,Y,53.7,False,False,NEARBY_ONLY,좌표 거리 53.7m · 거리만 가까움: 현장/주소 검토 필요
151-1-000124,율하3 공영주차장,대구광역시 동구 율하동 376-4,공영,38,PW013686,율하휴먼시아7단지,대구광역시 동구 안심로22길 55,Y,53.7,False,False,NEARBY_ONLY,좌표 거리 53.7m · 거리만 가까움: 현장/주소 검토 필요
156-1-000109,달서대로 북편 공영주차장,대구 달서구 호산동 721,공영,70,PIH01164,빌리언웨스턴호텔,대구광역시 달서구 달서대로 467,Y,53.9,False,False,NEARBY_ONLY,좌표 거리 53.9m · 거리만 가까움: 현장/주소 검토 필요
151-1-000131,율하동로23길 (2),대구광역시 동구 율하동 931-6,공영,16,CV000540,대구시_안심1동 행정복지센터,대구광역시 동구 율하동로25길 5,N,54.2,False,False,NEARBY_ONLY,좌표 거리 54.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000180,화랑로9길 (2),대구광역시 동구 신천동 464-12,공영,17,HM001809,동대구비스타동원,대구광역시 동구 화랑로 51,Y,54.2,False,False,NEARBY_ONLY,좌표 거리 54.2m · 거리만 가까움: 현장/주소 검토 필요
157-1-000142,화암로 B,대구광역시 달성군 화원읍 명곡리 101,공영,24,PW012607,명곡미래빌3단지입주자대표회의,대구광역시 달성군 화원읍 명곡로 30,Y,54.6,False,False,NEARBY_ONLY,좌표 거리 54.6m · 거리만 가까움: 현장/주소 검토 필요
155-1-000153,신천시장(들안로),대구광역시 수성구 수성동4가 1052-2,공영,40,EV008970,대구수성 수성태왕아너스1,대구광역시 수성구 들안로77길 30,Y,54.8,False,False,NEARBY_ONLY,좌표 거리 54.8m · 거리만 가까움: 현장/주소 검토 필요
151-1-000028,동부로30길 (3),대구광역시 동구 신천동 314-12,공영,8,PIH01181,대구 신천동 아보스개발낭만,대구광역시 동구 동부로30길 80,Y,55.2,False,False,NEARBY_ONLY,좌표 거리 55.2m · 거리만 가까움: 현장/주소 검토 필요
151-1-000071,상공회의소 뒤편1주차장,대구광역시 동구 신천동 83-2,공영,36,EV006712,대구동구 대구무역회관,대구광역시 동구 동대구로 489,N,55.7,False,False,NEARBY_ONLY,좌표 거리 55.7m · 거리만 가까움: 현장/주소 검토 필요
151-1-000071,상공회의소 뒤편1주차장,대구광역시 동구 신천동 83-2,공영,36,SF003317,대구무역회관 (완속충전기),대구광역시 동구 동대구로 489,N,55.7,False,False,NEARBY_ONLY,좌표 거리 55.7m · 거리만 가까움: 현장/주소 검토 필요
155-1-000021,달구벌대로656길,대구광역시 수성구 신매동 30,공영,31,PWE02787,시지효성백년가약2단지,대구광역시 수성구 달구벌대로 3280-1,Y,55.8,False,False,NEARBY_ONLY,좌표 거리 55.8m · 거리만 가까움: 현장/주소 검토 필요
151-1-000006,국채보상로171길,대구광역시 동구 신천동 149-44,공영,12,LU101181,신천두산위브,대구광역시 동구 국채보상로 829,Y,55.9,False,False,NEARBY_ONLY,좌표 거리 55.9m · 거리만 가까움: 현장/주소 검토 필요
150-2-000029,노외(공한지),대구광역시 중구 남산동 2621-5,공영,3,LU101423,까치아파트,대구광역시 중구 남산로7길 80,Y,56.0,False,False,NEARBY_ONLY,좌표 거리 56.0m · 거리만 가까움: 현장/주소 검토 필요
156-1-000092,월곡로20길 (2),대구광역시 달서구 상인동 1592,공영,84,PC000227,상인장미맨션4단지아파트(대구),대구광역시 달서구 상화로 380,Y,56.0,False,False,NEARBY_ONLY,좌표 거리 56.0m · 거리만 가까움: 현장/주소 검토 필요
155-2-000094,임시공영69,대구광역시 수성구 상동 242-13,공영,6,HM700008,상동청구타운,대구광역시 수성구 수성로19길 41,Y,56.1,False,False,NEARBY_ONLY,좌표 거리 56.1m · 거리만 가까움: 현장/주소 검토 필요
155-1-000021,달구벌대로656길,대구광역시 수성구 신매동 30,공영,31,PW800199,시지효성백년가약2단지24,대구광역시 수성구 달구벌대로 3280-1,Y,56.1,False,False,NEARBY_ONLY,좌표 거리 56.1m · 거리만 가까움: 현장/주소 검토 필요
156-2-000078,진천환승주차장(A구역),대구시 달서구 진천동 626-31,공영,45,CV004690,대구시_진천환승공영주차장,대구광역시 달서구 진천로7길 52-38,N,56.5,False,False,NEARBY_ONLY,좌표 거리 56.5m · 거리만 가까움: 현장/주소 검토 필요
155-4-000003,성광유료주차장,대구광역시 수성구 동대구로 358-6,민영,128,PL005167,브라운스톤범어,대구광역시 수성구 동대구로 354,Y,56.7,False,False,NEARBY_ONLY,좌표 거리 56.7m · 거리만 가까움: 현장/주소 검토 필요
151-1-000080,신서화성파크드림아파트 잎,대구광역시 동구 각산동 224-7,공영,17,NX000018,대구 동부경찰서,대구광역시 동구 반야월북로 209,N,56.8,False,False,NEARBY_ONLY,좌표 거리 56.8m · 거리만 가까움: 현장/주소 검토 필요
153-2-000035,무료주차장(2000배 행복마을2),대구광역시 남구 이천동 291-4번지,공영,5,PC000631,대봉교역 태왕아너스(대구),대구광역시 남구 대봉로30길 15,Y,57.1,False,False,NEARBY_ONLY,좌표 거리 57.1m · 거리만 가까움: 현장/주소 검토 필요
151-2-000101,봉무동 1548-1 공한지주차장,"대구광역시 동구 봉무동 1548-1, 1548-10",공영,100,LU003143,대구메가맥스타워,대구광역시 동구 팔공로49길 51,N,57.4,False,False,NEARBY_ONLY,좌표 거리 57.4m · 거리만 가까움: 현장/주소 검토 필요
156-2-000079,진천 1공영주차장,대구시 달서구 진천동 734-11,공영,23,PI763137,진천태왕아너스2단지B,대구광역시 달서구 상화로5길 24,Y,57.7,False,False,NEARBY_ONLY,좌표 거리 57.7m · 거리만 가까움: 현장/주소 검토 필요
155-1-000016,노변동서우방아파트 서편,대구광역시 수성구 시지동 509,공영,14,PL032114,대구 수성구 노변동서우방타운,대구 수성구 노변공원로 22,Y,57.7,False,False,NEARBY_ONLY,좌표 거리 57.7m · 거리만 가까움: 현장/주소 검토 필요
155-2-000019,임시공영36,대구광역시 수성구 수성1가동 643-2,공영,5,PI713594,신세계타운,대구광역시 수성구 신천동로 320,Y,58.0,False,False,NEARBY_ONLY,좌표 거리 58.0m · 거리만 가까움: 현장/주소 검토 필요
151-1-000045,동촌로56길 (1),대구광역시 동구 방촌동 1113-8,공영,11,LU004184,방촌우방맨션,대구광역시 동구 화랑로 407,Y,58.1,False,False,NEARBY_ONLY,좌표 거리 58.1m · 거리만 가까움: 현장/주소 검토 필요
157-1-000082,문양역길 B,대구광역시 달성군 다사읍 문양리 400,공영,21,EC270007,문양역 (급),대구광역시 달성군 다사읍 문양역길 71,N,58.3,False,False,NEARBY_ONLY,좌표 거리 58.3m · 거리만 가까움: 현장/주소 검토 필요
155-2-000087,임시공영57,대구광역시 수성구 황금2동 706-1,공영,4,PI722467,대구 수성구 황금미진타운,대구광역시 수성구 청솔로12길 40,Y,58.4,False,False,NEARBY_ONLY,좌표 거리 58.4m · 거리만 가까움: 현장/주소 검토 필요
155-1-000016,노변동서우방아파트 서편,대구광역시 수성구 시지동 509,공영,14,SF001082,청구전원타운,대구광역시 수성구 시지로 45,N,58.4,False,False,NEARBY_ONLY,좌표 거리 58.4m · 거리만 가까움: 현장/주소 검토 필요
154-2-000055,한국패션센터공영주차장,대구광역시 북구 산격동 1671,공영,55,HM710121,펙스코 패션디자인 개발지원센터,대구광역시 북구 유통단지로14길 17,N,58.5,False,False,NEARBY_ONLY,좌표 거리 58.5m · 거리만 가까움: 현장/주소 검토 필요
154-1-000113,대불로5길,대구광역시 북구 산격동 435-5,공영,15,LU002099,산격에덴아파트,대구광역시 북구 대불로5길 22,Y,58.6,False,False,NEARBY_ONLY,좌표 거리 58.6m · 거리만 가까움: 현장/주소 검토 필요
157-1-000090,비슬로208길 A,대구광역시 달성군 논공읍 남리 137-23,공영,33,KP005822,(전주거치형)비슬로길 노상주차장,대구광역시 달성군 논공읍 비슬로208길 16,N,58.7,False,False,NEARBY_ONLY,좌표 거리 58.7m · 거리만 가까움: 현장/주소 검토 필요
155-1-000147,수성태왕아너스 서편(복개도로),대구광역시 수성구 수성동4가 1122-20,공영,45,EV008971,대구수성 수성태왕아너스2,대구광역시 수성구 들안로77길 30,Y,59.0,False,False,NEARBY_ONLY,좌표 거리 59.0m · 거리만 가까움: 현장/주소 검토 필요
155-1-000147,수성태왕아너스 서편(복개도로),대구광역시 수성구 수성동4가 1122-20,공영,45,PL032054,대구 수성구 태왕아너스아파트,대구 수성구 들안로77길 30,Y,59.0,False,False,NEARBY_ONLY,좌표 거리 59.0m · 거리만 가까움: 현장/주소 검토 필요
152-1-000020,내삼어린이공원 서측,대구광역시 서구 내당동 457-19,공영,6,PW011672,달구벌여성인력개발센터,대구광역시 서구 달구벌대로337길 9,Y,59.0,False,False,NEARBY_ONLY,좌표 거리 59.0m · 거리만 가까움: 현장/주소 검토 필요
150-1-000108,남산4동행정복지센터 부근 노상유료,대구광역시 중구 남산동 2268-1,공영,33,PC000164,대성에너지(주) 본사(대구),대구광역시 중구 명덕로 85,Y,59.1,False,False,NEARBY_ONLY,좌표 거리 59.1m · 거리만 가까움: 현장/주소 검토 필요
361-1-000002,군위읍2노상주차장,대구광역시 군위군 군위읍 서부리 285-4,공영,50,PI530314,대구시 군위군 군위경찰서,대구광역시 군위군 군위읍 중앙길 74,N,59.1,False,False,NEARBY_ONLY,좌표 거리 59.1m · 거리만 가까움: 현장/주소 검토 필요
151-1-000043,동촌로42길,대구광역시 동구 방촌동 1072-44,공영,18,PW010616,영남네오빌,대구광역시 동구 동촌로 190,Y,59.1,False,False,NEARBY_ONLY,좌표 거리 59.1m · 거리만 가까움: 현장/주소 검토 필요
155-1-000108,범어천로 4,대구광역시 수성구 범어동 804-72,공영,30,PI721174,코오롱하늘채수,대구광역시 수성구 범어천로 126,Y,59.6,False,False,NEARBY_ONLY,좌표 거리 59.6m · 거리만 가까움: 현장/주소 검토 필요
155-2-000103,임시공영77,대구광역시 수성구 노변동 164,공영,10,KE000887,대구수성월드메르디앙108동,대구광역시 수성구 노변로 55,Y,60.1,False,False,NEARBY_ONLY,좌표 거리 60.1m · 거리만 가까움: 현장/주소 검토 필요
151-1-000070,산격에덴아파트,대구광역시 동구 불로동 1155,공영,13,HY001807,대구 에덴공항2차,대구광역시 동구 팔공로33길 10,Y,60.2,False,False,NEARBY_ONLY,좌표 거리 60.2m · 거리만 가까움: 현장/주소 검토 필요
152-1-000116,통학로,대구광역시 서구 평리동 856-7,공영,3,CV003447,대구시_평리1동행정복지센터,대구광역시 서구 문화로 280,N,60.3,False,False,NEARBY_ONLY,좌표 거리 60.3m · 거리만 가까움: 현장/주소 검토 필요
155-1-000178,지산협화맨션 북편,대구광역시 수성구 지산동 1275,공영,14,EV012381,대구수성 지산한라타운,대구광역시 수성구 지범로22길 9,Y,60.4,False,False,NEARBY_ONLY,좌표 거리 60.4m · 거리만 가까움: 현장/주소 검토 필요
154-1-000022,경대로5길,대구광역시 북구 대현동 111-17,공영,9,LU000912,대현신화맨션,대구광역시 북구 경대로5길 25,N,60.4,False,False,NEARBY_ONLY,좌표 거리 60.4m · 거리만 가까움: 현장/주소 검토 필요
155-1-000178,지산협화맨션 북편,대구광역시 수성구 지산동 1275,공영,14,PI530271,대구시 수성구 지산한라타운,대구광역시 수성구 지범로22길 9,N,60.4,False,False,NEARBY_ONLY,좌표 거리 60.4m · 거리만 가까움: 현장/주소 검토 필요
156-2-000078,진천환승주차장(A구역),대구시 달서구 진천동 626-31,공영,45,PI740664,진천역현대2차아파트지하1층1구역,대구광역시 달서구 월배로14길 43,N,60.7,False,False,NEARBY_ONLY,좌표 거리 60.7m · 거리만 가까움: 현장/주소 검토 필요
150-1-000108,남산4동행정복지센터 부근 노상유료,대구광역시 중구 남산동 2268-1,공영,33,CV003572,대구시_남산4동 행정복지센터,대구광역시 중구 남산로1길 42,N,60.9,False,False,NEARBY_ONLY,좌표 거리 60.9m · 거리만 가까움: 현장/주소 검토 필요
155-2-000105,임시공영79,대구광역시 수성구 수성1가동 96-288,공영,20,PW012929,태왕아너스클럽 입주자대표회의,대구광역시 수성구 달구벌대로 2260,Y,60.9,False,False,NEARBY_ONLY,좌표 거리 60.9m · 거리만 가까움: 현장/주소 검토 필요
152-1-000017,내당동삼익맨션 남측,대구광역시 서구 내당동 350-1,공영,15,PIS00548,대구 서구 대구서부고용복지플러스센터,대구광역시 서구 서대구로 9,Y,61.1,False,False,NEARBY_ONLY,좌표 거리 61.1m · 거리만 가까움: 현장/주소 검토 필요
154-1-000147,부광어린이집 남측,대구광역시 북구 태전동 881-98,공영,10,PW000340,삼성-6동,대구광역시 북구 칠곡중앙대로52길 20,Y,61.1,False,False,NEARBY_ONLY,좌표 거리 61.1m · 거리만 가까움: 현장/주소 검토 필요
155-1-000098,범어동STX칸 북편,대구광역시 수성구 범어동 800-29,공영,8,PL032566,범어STXKAN아파트,대구 수성구 범어천로 107,Y,61.4,False,False,NEARBY_ONLY,좌표 거리 61.4m · 거리만 가까움: 현장/주소 검토 필요
155-1-000018,능인고등학교 서편,대구광역시 수성구 지산동 761,공영,22,PL007673,녹원아파트,대구광역시 수성구 무학로 189,Y,61.6,False,False,NEARBY_ONLY,좌표 거리 61.6m · 거리만 가까움: 현장/주소 검토 필요
155-1-000018,능인고등학교 서편,대구광역시 수성구 지산동 761,공영,22,PW010299,녹원맨션,대구광역시 수성구 무학로 189,Y,61.6,False,False,NEARBY_ONLY,좌표 거리 61.6m · 거리만 가까움: 현장/주소 검토 필요
